ts,direction,zone_id,reason,session,price,bars_to_retest,retest_completed,stop_distance,atr15
2025-06-05 12:15:00+00:00,1,294,retest_expired,overlap,3394.805,13.0,False,,
2025-06-05 17:45:00+00:00,1,299,stop_too_wide,newyork,3354.015,,,33.041,7.179
2025-06-05 18:15:00+00:00,1,299,stop_too_wide,newyork,3355.51,,,34.337,6.781
2025-06-05 20:00:00+00:00,1,299,retest_expired,newyork,3356.8435,13.0,False,,
2025-06-10 13:00:00+00:00,1,307,stop_too_wide,overlap,3339.08,,,22.878,4.81
2025-06-11 07:30:00+00:00,1,307,stop_too_wide,london,3340.3149999999996,,,23.78,4.144
2025-06-11 10:30:00+00:00,1,307,retest_expired,london,3331.255,13.0,False,,
2025-06-12 00:30:00+00:00,1,299,retest_expired,off,3367.005,13.0,False,,
2025-06-12 00:30:00+00:00,1,311,retest_expired,off,3367.005,13.0,False,,
2025-06-12 03:00:00+00:00,1,294,out_of_session,off,3375.73,2.0,,,
2025-06-12 04:15:00+00:00,1,294,out_of_session,off,3371.8999999999996,7.0,,,
2025-06-12 04:30:00+00:00,1,294,out_of_session,off,3373.495,8.0,,,
2025-06-12 05:00:00+00:00,1,294,out_of_session,off,3370.8999999999996,10.0,,,
2025-06-12 05:15:00+00:00,1,294,out_of_session,off,3374.675,11.0,,,
2025-06-12 05:45:00+00:00,1,294,retest_expired,off,3374.5635,13.0,False,,
2025-06-12 11:15:00+00:00,1,299,retest_expired,london,3381.005,13.0,False,,
2025-06-12 11:15:00+00:00,1,311,retest_expired,london,3381.005,13.0,False,,
2025-06-12 11:45:00+00:00,1,294,stop_too_wide,london,3379.39,,,40.337,6.499
2025-06-12 13:30:00+00:00,1,294,retest_expired,overlap,3398.45,13.0,False,,
2025-06-13 03:15:00+00:00,1,310,retest_expired,off,3430.3285,13.0,False,,
2025-06-16 18:15:00+00:00,1,310,retest_expired,newyork,3390.01,13.0,False,,
2025-06-16 23:45:00+00:00,1,310,out_of_session,off,3402.9115,2.0,,,
2025-06-17 01:00:00+00:00,1,310,out_of_session,off,3400.6435,7.0,,,
2025-06-17 01:30:00+00:00,1,310,out_of_session,off,3399.8865,9.0,,,
2025-06-17 02:00:00+00:00,1,310,out_of_session,off,3395.625,11.0,,,
2025-06-17 02:15:00+00:00,1,310,out_of_session,off,3397.375,12.0,,,
2025-06-17 02:30:00+00:00,1,310,retest_expired,off,3399.8635,13.0,False,,
2025-06-17 15:45:00+00:00,1,294,stop_too_wide,newyork,3379.3665,,,40.562,6.995
2025-06-17 18:00:00+00:00,1,294,retest_expired,newyork,3390.0715,13.0,False,,
2025-06-18 02:45:00+00:00,1,294,out_of_session,off,3379.4750000000004,1.0,,,
2025-06-18 05:45:00+00:00,1,294,retest_expired,off,3386.5550000000003,13.0,False,,
2025-06-23 16:45:00+00:00,1,294,retest_expired,newyork,3389.995,13.0,False,,
2025-07-21 03:15:00+00:00,1,299,retest_expired,off,3354.8450000000003,13.0,False,,
2025-07-21 03:30:00+00:00,1,311,retest_expired,off,3352.525,13.0,False,,
2025-07-21 08:15:00+00:00,1,315,retest_expired,london,3365.5665,13.0,False,,
2025-07-21 12:30:00+00:00,1,323,stop_too_wide,overlap,3386.055,,,24.191,3.453
2025-07-21 14:30:00+00:00,1,320,retest_expired,overlap,3399.775,13.0,False,,
2025-07-21 15:30:00+00:00,1,323,retest_expired,newyork,3396.6,13.0,False,,
2025-07-24 05:15:00+00:00,1,323,out_of_session,off,3380.9665,7.0,,,
2025-07-24 05:45:00+00:00,1,323,out_of_session,off,3379.305,9.0,,,
2025-07-24 06:30:00+00:00,1,323,out_of_session,off,3375.1785,12.0,,,
2025-07-24 06:45:00+00:00,1,323,retest_expired,off,3375.935,13.0,False,,
2025-08-26 00:00:00+00:00,1,320,retest_expired,off,3369.0985,2042.0,False,,
2025-08-26 01:30:00+00:00,1,332,out_of_session,off,3376.1800000000003,4.0,,,
2025-08-26 01:45:00+00:00,1,332,out_of_session,off,3376.88,5.0,,,
2025-08-26 03:15:00+00:00,1,315,retest_expired,off,3372.34,13.0,False,,
2025-08-26 03:15:00+00:00,1,328,retest_expired,off,3372.34,13.0,False,,
2025-08-26 03:15:00+00:00,1,332,out_of_session,off,3372.34,11.0,,,
2025-08-26 03:30:00+00:00,1,320,retest_expired,off,3372.8199999999997,13.0,False,,
2025-08-26 03:45:00+00:00,1,332,retest_expired,off,3372.3115,13.0,False,,
2025-08-26 14:00:00+00:00,1,320,retest_expired,overlap,3371.565,13.0,False,,
2025-08-26 15:30:00+00:00,1,332,stop_too_wide,newyork,3384.8815,,,16.534,4.035
2025-08-27 14:30:00+00:00,1,332,stop_too_wide,overlap,3383.71,,,13.511,3.32
2025-08-27 17:30:00+00:00,1,332,retest_expired,newyork,3395.865,13.0,False,,
2025-08-27 18:15:00+00:00,1,331,stop_too_wide,newyork,3395.375,,,15.442,3.043
2025-08-27 18:30:00+00:00,1,331,stop_too_wide,newyork,3395.9984999999997,,,16.021,2.953
2025-08-27 19:00:00+00:00,1,331,stop_too_wide,newyork,3395.65,,,15.625,2.859
2025-08-27 19:45:00+00:00,1,331,retest_expired,newyork,3396.2,13.0,False,,
2025-08-28 06:45:00+00:00,1,331,out_of_session,off,3395.5035,1.0,,,
2025-08-28 07:00:00+00:00,1,331,stop_too_wide,london,3396.8,,,16.682,2.672
2025-08-28 07:45:00+00:00,1,331,stop_too_wide,london,3395.9,,,15.755,2.619
2025-08-28 09:45:00+00:00,1,331,retest_expired,london,3399.275,13.0,False,,
2025-08-28 19:30:00+00:00,1,325,retest_expired,newyork,3418.535,13.0,False,,
2025-08-29 13:00:00+00:00,1,325,stop_too_wide,overlap,3418.825,,,22.155,3.115
2025-08-29 16:00:00+00:00,1,325,retest_expired,newyork,3444.1715,13.0,False,,
2025-09-15 14:00:00+00:00,1,346,stop_too_wide,overlap,3660.02,,,25.688,5.179
2025-09-15 14:30:00+00:00,1,346,stop_too_wide,overlap,3661.9300000000003,,,20.586,5.123
2025-09-17 14:15:00+00:00,1,346,retest_expired,overlap,3683.055,13.0,False,,
2025-09-17 22:15:00+00:00,1,346,out_of_session,off,3664.1615,1.0,,,
2025-09-18 00:45:00+00:00,1,346,out_of_session,off,3665.2650000000003,11.0,,,
2025-09-18 01:15:00+00:00,1,346,retest_expired,off,3654.8985000000002,13.0,False,,
2025-09-18 03:15:00+00:00,1,346,out_of_session,off,3662.875,5.0,,,
2025-09-18 05:00:00+00:00,1,346,out_of_session,off,3654.74,12.0,,,
2025-09-18 05:15:00+00:00,1,346,retest_expired,off,3658.05,13.0,False,,
2025-09-18 08:45:00+00:00,1,346,stop_too_wide,london,3665.5885,,,32.886,5.785
2025-09-18 11:45:00+00:00,1,346,retest_expired,london,3667.2235,13.0,False,,
2025-09-19 14:15:00+00:00,1,346,stop_too_wide,overlap,3664.185,,,22.846,4.912
2025-09-19 17:00:00+00:00,1,346,retest_expired,newyork,3670.4315,13.0,False,,
2025-09-19 18:15:00+00:00,1,344,stop_too_wide,newyork,3682.3235,,,16.865,4.025
2025-09-21 22:15:00+00:00,1,344,retest_expired,off,3691.36,13.0,False,,
2025-09-22 07:15:00+00:00,1,348,stop_too_wide,london,3713.5685,,,20.304,4.7
2025-09-22 08:00:00+00:00,1,348,stop_too_wide,london,3717.3450000000003,,,21.419,4.688
2025-09-22 09:45:00+00:00,1,348,retest_expired,london,3723.26,13.0,False,,
2025-09-29 03:30:00+00:00,1,349,out_of_session,off,3796.8265,2.0,,,
2025-09-29 04:00:00+00:00,1,349,out_of_session,off,3795.7515,4.0,,,
2025-09-29 04:15:00+00:00,1,349,out_of_session,off,3799.7035,5.0,,,
2025-09-29 06:15:00+00:00,1,349,retest_expired,off,3812.8,13.0,False,,
2025-10-06 00:30:00+00:00,1,354,out_of_session,off,3904.9115,6.0,,,
2025-10-06 01:00:00+00:00,1,354,out_of_session,off,3906.205,8.0,,,
2025-10-06 01:30:00+00:00,1,354,out_of_session,off,3910.325,10.0,,,
2025-10-06 02:15:00+00:00,1,354,retest_expired,off,3921.9750000000004,13.0,False,,
2025-10-13 06:00:00+00:00,1,357,out_of_session,off,4065.665,3.0,,,
2025-11-19 13:00:00+00:00,1,371,retest_expired,overlap,4103.225,13.0,False,,
2025-11-20 03:45:00+00:00,1,357,out_of_session,off,4072.38,3.0,,,
2025-11-20 20:00:00+00:00,1,357,retest_expired,newyork,4077.265,68.0,False,,
2025-12-16 00:00:00+00:00,1,377,retest_expired,off,4307.505,491.0,False,,
2025-12-22 03:30:00+00:00,1,380,retest_expired,off,4391.59,13.0,False,,
2026-01-05 09:15:00+00:00,1,390,retest_expired,london,4432.6849999999995,13.0,False,,
2026-01-05 17:00:00+00:00,1,390,retest_expired,newyork,4442.54,13.0,False,,
2026-01-08 15:30:00+00:00,1,390,retest_expired,overlap,4453.17,13.0,False,,
2026-01-08 18:15:00+00:00,1,386,retest_expired,newyork,4452.06,13.0,False,,
2026-01-19 02:15:00+00:00,1,393,retest_expired,off,4660.195,13.0,False,,
2026-02-27 13:45:00+00:00,1,410,stop_too_wide,overlap,5223.21,,,45.679,10.991
2026-02-27 14:00:00+00:00,1,410,stop_too_wide,overlap,5226.735,,,49.275,11.133
2026-02-27 15:00:00+00:00,1,410,stop_too_wide,overlap,5238.03,,,53.029,12.571
2026-02-27 16:30:00+00:00,1,410,retest_expired,newyork,5235.9735,13.0,False,,
2026-03-04 12:00:00+00:00,1,401,retest_expired,london,5197.6,93.0,False,,
2026-03-04 15:45:00+00:00,1,401,stop_too_wide,overlap,5151.425,,,99.989,20.252
2026-03-12 08:00:00+00:00,1,401,retest_expired,london,5181.615,527.0,False,,
2026-03-12 15:30:00+00:00,1,404,stop_too_wide,overlap,5131.09,,,61.422,13.118
2026-03-12 15:45:00+00:00,1,404,stop_too_wide,overlap,5132.4349999999995,,,62.651,12.886
2026-04-15 13:00:00+00:00,1,425,stop_too_wide,overlap,4814.165,,,35.705,8.607
2026-04-15 13:15:00+00:00,1,425,stop_too_wide,overlap,4821.895,,,43.554,8.845
2026-04-15 15:15:00+00:00,1,425,retest_expired,overlap,4798.345,13.0,False,,
2026-04-16 02:30:00+00:00,1,425,retest_expired,off,4817.290000000001,13.0,False,,
2026-04-16 09:00:00+00:00,1,425,stop_too_wide,london,4816.280000000001,,,37.386,7.74
2026-04-16 09:30:00+00:00,1,425,stop_too_wide,london,4814.879999999999,,,35.936,7.639
2026-04-16 10:45:00+00:00,1,425,stop_too_wide,london,4817.370000000001,,,38.402,7.591
2026-04-16 12:00:00+00:00,1,425,retest_expired,overlap,4817.5,13.0,False,,
2026-04-17 13:45:00+00:00,1,429,stop_too_wide,overlap,4880.475,,,90.828,16.179
2026-04-17 15:30:00+00:00,1,425,retest_expired,newyork,4858.7115,13.0,False,,
2026-04-21 05:30:00+00:00,1,433,out_of_session,off,4796.48,7.0,,,
2026-04-21 06:30:00+00:00,1,433,out_of_session,off,4780.535,11.0,,,
2026-04-21 07:00:00+00:00,1,433,retest_expired,london,4782.8465,13.0,False,,
2026-07-08 00:30:00+00:00,-1,459,retest_expired,off,4123.360000000001,13.0,False,,
2026-07-08 02:45:00+00:00,-1,459,out_of_session,off,4114.615,7.0,,,
2026-07-08 03:30:00+00:00,-1,459,out_of_session,off,4126.635,10.0,,,
2026-07-08 03:45:00+00:00,-1,459,out_of_session,off,4123.675,11.0,,,
2026-07-08 12:00:00+00:00,-1,459,retest_expired,overlap,4072.08,44.0,False,,
2026-07-08 23:45:00+00:00,-1,463,retest_expired,off,4076.335,13.0,False,,
2026-07-09 03:30:00+00:00,-1,463,retest_expired,off,4061.96,13.0,False,,
2026-07-10 15:30:00+00:00,-1,459,retest_expired,newyork,4106.395,13.0,False,,
2026-07-24 06:00:00+00:00,-1,462,retest_expired,off,4031.045,13.0,False,,
2026-07-26 22:45:00+00:00,-1,463,out_of_session,off,4089.5,2.0,,,
2026-07-26 23:00:00+00:00,-1,463,out_of_session,off,4084.7349999999997,3.0,,,
2026-08-02 22:00:00+00:00,-1,463,retest_expired,off,4076.52,459.0,False,,
