signal_ts,entry_ts,exit_ts,direction,session,setup,zone_id,entry,stop,target,exit,reason,risk_per_oz,size_oz,pnl,r,equity,bars_held,structural_stop,atr_buffer,stop_distance,atr15,spread,zone_lo,zone_hi,zone_touches,regime,bars_to_retest,body_pct,upper_wick_pct,lower_wick_pct,close_pos,range
2015-06-01 15:00:00+00:00,2015-06-01 15:15:00+00:00,2015-06-04 14:09:00+00:00,SELL,overlap,retest,61,1195.561,1205.713,1175.257,1175.257,target,10.152,2.4374,49.49,2.0,9947.38,,1204.394,1.318,9.966,2.637,0.2667,1200.479,1202.813,2,bear,4,0.823,0.0173,0.1597,0.1597,5.753
2015-06-04 19:00:00+00:00,2015-06-04 19:15:00+00:00,2015-06-05 12:30:00+00:00,SELL,newyork,retest,53,1177.179,1182.93,1165.677,1165.677,target,5.751,4.3242,49.74,2.0,9997.12,65.0,1182.18,0.75,5.589,1.499,0.2793,1177.708,1182.18,5,bear,1,0.1135,0.5779,0.3086,0.3086,1.005
2015-06-09 11:00:00+00:00,2015-06-09 11:15:00+00:00,2015-06-10 09:36:00+00:00,SELL,london,retest,54,1181.549,1186.604,1171.439,1186.654,stop,5.055,4.9442,-25.24,-1.01,9971.88,,1185.983,0.62,4.96,1.241,0.3153,1180.656,1185.983,3,bear,9,0.3907,0.3343,0.2751,0.2751,0.718
2015-06-11 12:45:00+00:00,2015-06-11 13:00:00+00:00,2015-06-14 22:30:00+00:00,SELL,overlap,retest,53,1182.679,1186.478,1175.081,1186.528,stop,3.799,6.5622,-25.26,-1.013,9946.62,126.0,1185.483,0.994,3.56,1.989,0.3011,1177.708,1182.18,5,bear,2,0.2271,0.4531,0.3198,0.3198,3.384
2015-06-14 23:00:00+00:00,2015-06-14 23:15:00+00:00,2015-06-15 07:44:00+00:00,SELL,off,retest,54,1184.778,1187.097,1180.14,1180.14,target,2.319,10.723,49.73,2.0,9996.35,,1186.555,0.542,2.082,1.083,0.4069,1180.656,1185.983,3,bear,11,0.8499,0.1214,0.0287,0.0287,1.236
2015-06-15 12:00:00+00:00,2015-06-15 12:15:00+00:00,2015-06-15 13:20:00+00:00,SELL,overlap,retest,53,1179.408,1183.283,1171.658,1183.333,stop,3.875,6.4493,-25.31,-1.013,9971.04,,1182.415,0.868,3.718,1.737,0.2863,1177.708,1182.18,5,bear,9,0.6852,0.0516,0.2632,0.2632,2.432
2015-06-15 13:45:00+00:00,2015-06-15 14:00:00+00:00,2015-06-15 15:29:00+00:00,SELL,overlap,retest,54,1181.472,1186.949,1170.518,1186.999,stop,5.477,4.5513,-25.16,-1.009,9945.89,,1185.983,0.966,5.224,1.931,0.2933,1180.656,1185.983,3,bear,7,0.457,0.4524,0.0906,0.0906,1.291
2015-06-15 15:45:00+00:00,2015-06-15 16:00:00+00:00,2015-06-16 07:39:00+00:00,SELL,newyork,retest,68,1188.889,1191.742,1183.183,1183.183,target,2.853,8.7153,49.73,2.0,9995.61,,1190.591,1.151,2.662,2.301,0.2687,1182.042,1185.413,2,bear,3,0.5791,0.0997,0.3212,0.3212,1.966
2015-07-03 15:45:00+00:00,2015-07-03 16:00:00+00:00,2015-07-05 22:02:00+00:00,SELL,newyork,retest,67,1168.28,1173.348,1158.144,1173.398,stop,5.068,4.9307,-25.24,-1.01,9970.38,,1172.727,0.621,4.825,1.243,0.2878,1167.626,1172.727,4,bear,6,0.2592,0.5322,0.2086,0.2086,0.544
2015-07-06 17:30:00+00:00,2015-07-06 17:45:00+00:00,2015-07-07 07:46:00+00:00,SELL,newyork,retest,67,1172.538,1175.294,1167.026,1167.026,target,2.756,9.0442,49.85,2.0,10020.23,,1174.57,0.724,2.574,1.449,0.2245,1167.626,1172.727,4,bear,6,0.8614,0.0004,0.1382,0.1382,1.403
2015-07-13 09:15:00+00:00,2015-07-13 09:30:00+00:00,2015-07-15 15:00:00+00:00,SELL,london,retest,74,1155.46,1160.411,1145.558,1145.558,target,4.951,5.0597,50.1,2.0,10070.33,206.0,1159.631,0.78,4.771,1.56,0.3097,1155.917,1159.631,3,bear,8,0.484,0.4569,0.059,0.059,1.456
2015-07-15 15:15:00+00:00,2015-07-15 15:30:00+00:00,2015-07-17 14:00:00+00:00,SELL,overlap,retest,78,1145.101,1150.518,1134.267,1134.267,target,5.417,4.6476,50.35,2.0,10120.68,178.0,1149.593,0.925,5.227,1.851,0.2851,1145.814,1149.593,2,bear,2,0.9534,0.0115,0.0351,0.0351,2.134
2015-11-20 10:15:00+00:00,2015-11-20 10:30:00+00:00,2015-11-20 16:32:00+00:00,SELL,london,retest,140,1085.218,1088.86,1077.934,1077.934,target,3.642,6.9472,50.6,2.0,10171.29,,1088.193,0.667,3.44,1.333,0.2958,1083.251,1086.545,4,bear,11,0.5538,0.1709,0.2753,0.2753,1.144
2015-12-01 02:30:00+00:00,2015-12-01 02:45:00+00:00,2015-12-02 13:30:00+00:00,SELL,off,retest,150,1071.399,1077.101,1059.995,1059.995,target,5.702,4.4595,50.86,2.0,10222.14,135.0,1076.179,0.923,5.491,1.846,0.3063,1072.734,1076.179,2,bear,1,0.329,0.6451,0.0259,0.0259,1.735
2015-12-03 20:15:00+00:00,2015-12-03 20:30:00+00:00,2015-12-04 13:20:00+00:00,SELL,newyork,retest,147,1064.539,1070.169,1053.279,1070.219,stop,5.63,4.5391,-25.78,-1.009,10196.36,,1069.208,0.962,5.384,1.923,0.3805,1063.487,1069.208,4,bear,6,0.5023,0.3719,0.1259,0.1259,0.874
2016-02-17 01:00:00+00:00,2016-02-17 01:15:00+00:00,2016-02-18 16:03:00+00:00,BUY,off,retest,181,1202.182,1194.608,1217.33,1217.33,target,7.574,3.3656,50.98,2.0,10247.34,,1195.789,1.181,7.357,2.362,0.352,1197.1,1202.906,2,bull,8,0.8959,0.1041,0.0,0.8959,5.582
2016-03-09 15:00:00+00:00,2016-03-09 15:15:00+00:00,2016-03-10 12:58:00+00:00,BUY,overlap,retest,190,1248.169,1241.696,1261.115,1241.646,stop,6.473,3.9577,-25.82,-1.008,10221.53,,1243.07,1.374,6.263,2.749,0.3201,1246.072,1255.905,2,bull,9,0.6392,0.0325,0.3284,0.9675,2.479
2016-04-18 14:15:00+00:00,2016-04-18 14:30:00+00:00,2016-04-18 16:30:00+00:00,BUY,overlap,retest,189,1234.878,1231.533,1241.568,1231.483,stop,3.345,7.6394,-25.94,-1.015,10195.59,8.0,1232.511,0.978,3.136,1.956,0.2997,1233.078,1239.811,3,bull,8,0.2983,0.1873,0.5144,0.8127,2.514
2016-04-19 14:45:00+00:00,2016-04-19 15:00:00+00:00,2016-04-20 19:12:00+00:00,BUY,overlap,retest,193,1253.96,1245.283,1271.314,1245.233,stop,8.677,2.9375,-25.64,-1.006,10169.96,,1246.402,1.119,8.467,2.239,0.2741,1246.402,1252.828,4,bull,6,0.2145,0.1131,0.6724,0.8869,2.17
2016-04-20 19:45:00+00:00,2016-04-20 20:00:00+00:00,2016-04-21 05:42:00+00:00,BUY,newyork,retest,193,1245.282,1241.364,1253.118,1253.118,target,3.918,6.4893,50.85,2.0,10220.81,,1242.479,1.115,3.656,2.231,0.3468,1246.402,1252.828,4,bull,6,0.8124,0.1853,0.0024,0.8147,2.327
2016-04-21 14:00:00+00:00,2016-04-21 14:15:00+00:00,2016-04-22 00:30:00+00:00,BUY,overlap,retest,199,1253.941,1245.886,1270.051,1245.836,stop,8.055,3.1722,-25.71,-1.006,10195.09,37.0,1247.81,1.924,7.834,3.848,0.3361,1256.405,1264.471,4,bull,8,0.7791,0.1275,0.0934,0.8725,5.731
2016-04-22 13:45:00+00:00,2016-04-22 14:00:00+00:00,2016-04-22 15:45:00+00:00,BUY,overlap,retest,187,1244.23,1237.248,1258.194,1237.198,stop,6.982,3.6505,-25.67,-1.007,10169.42,7.0,1238.489,1.24,6.761,2.481,0.3298,1238.489,1245.865,8,bull,7,0.6707,0.3225,0.0069,0.6775,3.787
2016-06-10 15:30:00+00:00,2016-06-10 15:45:00+00:00,2016-06-13 05:49:00+00:00,BUY,newyork,retest,209,1270.559,1266.267,1279.143,1279.143,target,4.292,5.9235,50.85,2.0,10220.27,,1267.314,1.047,4.077,2.093,0.3063,1267.314,1273.556,4,bull,8,0.2133,0.075,0.7117,0.925,1.833
2016-06-13 16:15:00+00:00,2016-06-13 16:30:00+00:00,2016-06-14 08:02:00+00:00,BUY,newyork,retest,211,1284.741,1276.402,1301.419,1276.352,stop,8.339,3.064,-25.7,-1.006,10194.57,,1277.56,1.158,8.124,2.316,0.3177,1277.56,1283.986,3,bull,3,0.7006,0.1376,0.1618,0.8624,1.885
2016-06-15 19:00:00+00:00,2016-06-15 19:15:00+00:00,2016-06-16 19:27:00+00:00,BUY,newyork,retest,233,1293.432,1282.015,1316.266,1281.965,stop,11.417,2.2323,-25.6,-1.004,10168.97,,1283.431,1.416,11.146,2.832,0.3673,1285.873,1291.344,2,bull,3,0.5504,0.0591,0.3905,0.9409,3.036
2016-06-17 02:45:00+00:00,2016-06-17 03:00:00+00:00,2016-06-21 11:03:00+00:00,BUY,off,retest,234,1282.331,1273.695,1299.603,1273.645,stop,8.636,2.9438,-25.57,-1.006,10143.4,,1274.85,1.155,8.415,2.311,0.3633,1274.85,1280.087,2,bull,1,0.6466,0.117,0.2364,0.883,2.312
2016-06-21 11:30:00+00:00,2016-06-21 11:45:00+00:00,2016-06-21 14:16:00+00:00,BUY,london,retest,234,1272.589,1268.445,1280.877,1268.395,stop,4.144,6.1193,-25.66,-1.012,10117.74,,1269.423,0.979,3.964,1.958,0.2647,1274.234,1280.703,4,bull,7,0.3307,0.0297,0.6396,0.9703,2.528
2016-07-07 18:00:00+00:00,2016-07-07 18:15:00+00:00,2016-07-08 07:07:00+00:00,BUY,newyork,retest,238,1360.372,1354.409,1372.298,1354.359,stop,5.963,4.2419,-25.51,-1.008,10092.23,,1355.563,1.154,5.807,2.308,0.2961,1355.563,1360.596,2,bull,5,0.8185,0.0453,0.1362,0.9547,2.628
2016-07-08 18:45:00+00:00,2016-07-08 19:00:00+00:00,2016-07-11 12:49:00+00:00,BUY,newyork,retest,238,1363.0,1354.082,1380.836,1354.032,stop,8.918,2.8292,-25.37,-1.006,10066.86,,1355.563,1.481,8.699,2.962,0.3158,1355.563,1360.596,2,bull,4,0.8785,0.1049,0.0166,0.8951,2.626
2016-07-12 11:45:00+00:00,2016-07-12 12:00:00+00:00,2016-07-12 12:04:00+00:00,BUY,london,retest,246,1348.622,1345.506,1354.854,1345.456,stop,3.116,8.0767,-25.57,-1.016,10041.29,,1346.46,0.954,2.939,1.908,0.2969,1348.86,1353.001,2,bull,6,0.6606,0.111,0.2283,0.889,2.233
2016-08-02 00:45:00+00:00,2016-08-02 01:00:00+00:00,2016-08-02 01:49:00+00:00,BUY,off,retest,246,1352.701,1348.333,1361.437,1348.283,stop,4.368,5.7471,-25.39,-1.011,10015.9,,1348.86,0.527,4.168,1.054,0.2947,1348.86,1353.001,2,bull,3,0.1387,0.1831,0.6782,0.8169,0.562
2016-08-02 11:00:00+00:00,2016-08-02 11:15:00+00:00,2016-08-04 03:09:00+00:00,BUY,london,retest,238,1357.961,1352.674,1368.535,1352.624,stop,5.287,4.7361,-25.28,-1.009,9990.62,,1353.369,0.695,5.115,1.39,0.2831,1353.369,1360.259,3,bull,11,0.3655,0.0225,0.6119,0.9775,0.932
2016-08-04 07:15:00+00:00,2016-08-04 07:30:00+00:00,2016-08-04 11:13:00+00:00,BUY,london,retest,246,1352.122,1348.115,1360.136,1360.136,target,4.007,6.2332,49.95,2.0,10040.57,,1348.86,0.745,3.79,1.489,0.3279,1348.86,1353.001,2,bull,7,0.8415,0.1222,0.0363,0.8778,2.496
2016-08-10 07:30:00+00:00,2016-08-10 07:45:00+00:00,2016-08-10 14:18:00+00:00,BUY,london,retest,246,1352.162,1347.132,1362.222,1347.082,stop,5.03,4.9903,-25.35,-1.01,10015.22,,1347.788,0.655,4.838,1.311,0.295,1347.788,1352.405,3,bull,11,0.0999,0.1879,0.7122,0.8121,1.011
2016-08-19 07:45:00+00:00,2016-08-19 08:00:00+00:00,2016-08-19 11:42:00+00:00,BUY,london,retest,248,1347.651,1343.316,1356.321,1343.266,stop,4.335,5.7758,-25.33,-1.012,9989.89,,1343.935,0.62,4.153,1.239,0.2578,1343.935,1348.931,2,bull,10,0.2136,0.0815,0.7049,0.9185,1.491
2016-09-27 15:45:00+00:00,2016-09-27 16:00:00+00:00,2016-09-28 07:08:00+00:00,BUY,newyork,retest,259,1327.112,1323.537,1334.262,1323.487,stop,3.575,6.9859,-25.32,-1.014,9964.57,,1324.386,0.849,3.458,1.698,0.2621,1324.386,1327.255,2,bull,7,0.4535,0.1268,0.4198,0.8732,2.568
2016-11-28 13:30:00+00:00,2016-11-28 13:45:00+00:00,2016-11-30 16:17:00+00:00,SELL,overlap,retest,299,1187.971,1196.27,1171.373,1171.373,target,8.299,3.0017,49.82,2.0,10014.39,,1195.242,1.028,8.118,2.056,0.2411,1189.03,1195.242,2,bear,3,0.3147,0.5662,0.1191,0.1191,1.734
2016-12-05 00:45:00+00:00,2016-12-05 01:00:00+00:00,2016-12-05 15:09:00+00:00,SELL,off,retest,298,1179.148,1189.512,1158.42,1158.42,target,10.364,2.4157,50.07,2.0,10064.46,,1188.235,1.277,10.182,2.553,0.2826,1178.792,1184.841,4,bear,3,0.339,0.6045,0.0565,0.0565,1.77
2016-12-09 13:30:00+00:00,2016-12-09 13:45:00+00:00,2016-12-09 17:12:00+00:00,SELL,overlap,retest,303,1166.908,1171.151,1158.422,1158.422,target,4.243,5.93,50.32,2.0,10114.79,,1170.205,0.947,4.038,1.894,0.2972,1164.122,1168.435,2,bear,6,0.4295,0.5312,0.0393,0.0393,3.218
2016-12-12 02:30:00+00:00,2016-12-12 02:45:00+00:00,2016-12-12 17:12:00+00:00,SELL,off,retest,302,1158.011,1163.555,1146.923,1163.605,stop,5.544,4.5611,-25.52,-1.009,10089.27,,1162.781,0.775,5.354,1.55,0.2949,1155.346,1162.781,2,bear,7,0.7622,0.041,0.1968,0.1968,0.963
2016-12-12 18:30:00+00:00,2016-12-12 18:45:00+00:00,2016-12-14 19:13:00+00:00,SELL,newyork,retest,303,1162.629,1169.364,1149.159,1149.159,target,6.735,3.7451,50.45,2.0,10139.72,,1168.435,0.929,6.555,1.859,0.2634,1164.122,1168.435,2,bear,1,0.6629,0.3008,0.0363,0.0363,1.624
2017-04-10 17:45:00+00:00,2017-04-10 18:00:00+00:00,2017-04-11 07:45:00+00:00,BUY,newyork,retest,349,1253.072,1250.341,1258.534,1258.534,target,2.731,9.2821,50.7,2.0,10190.42,51.0,1251.04,0.699,2.528,1.398,0.262,1252.364,1255.748,2,bull,7,0.9687,0.0158,0.0154,0.9842,1.294
2017-04-21 13:00:00+00:00,2017-04-21 13:15:00+00:00,2017-04-21 14:19:00+00:00,BUY,overlap,retest,359,1283.792,1279.647,1292.082,1279.597,stop,4.145,6.1462,-25.78,-1.012,10164.63,,1280.22,0.573,4.0,1.146,0.2362,1280.22,1283.221,2,bull,8,0.5932,0.0943,0.3125,0.9057,1.957
2017-04-21 14:30:00+00:00,2017-04-21 14:45:00+00:00,2017-04-23 22:00:00+00:00,BUY,overlap,retest,359,1284.072,1278.362,1295.492,1278.312,stop,5.71,4.4504,-25.63,-1.009,10139.0,25.0,1279.139,0.777,5.529,1.554,0.2223,1280.22,1283.221,2,bull,2,0.6875,0.1713,0.1411,0.8287,3.876
2017-05-31 13:30:00+00:00,2017-05-31 13:45:00+00:00,2017-05-31 17:07:00+00:00,BUY,overlap,retest,374,1265.399,1262.153,1271.891,1271.891,target,3.246,7.8088,50.69,2.0,10189.69,,1262.681,0.528,3.057,1.055,0.2179,1262.681,1266.284,2,bull,6,0.4945,0.0851,0.4204,0.9149,1.175
2017-05-31 18:30:00+00:00,2017-05-31 18:45:00+00:00,2017-05-31 20:59:00+00:00,BUY,newyork,retest,377,1271.311,1267.482,1278.969,1267.432,stop,3.829,6.653,-25.81,-1.013,10163.89,,1268.241,0.759,3.667,1.518,0.2362,1268.6,1271.498,2,bull,6,0.9727,0.0141,0.0132,0.9859,1.099
2017-06-01 12:30:00+00:00,2017-06-01 12:45:00+00:00,2017-06-02 02:42:00+00:00,BUY,overlap,retest,374,1264.368,1260.971,1271.162,1260.921,stop,3.397,7.48,-25.78,-1.015,10138.1,,1261.59,0.619,3.213,1.238,0.2429,1262.681,1266.284,2,bull,8,0.952,0.0,0.048,1.0,1.634
2017-08-09 13:15:00+00:00,2017-08-09 13:30:00+00:00,2017-08-10 13:23:00+00:00,BUY,overlap,retest,406,1273.358,1267.286,1285.502,1285.502,target,6.072,4.1741,50.69,2.0,10188.79,,1268.115,0.829,5.92,1.658,0.2341,1269.825,1274.002,3,bull,4,0.3039,0.0,0.6961,1.0,2.231
2017-08-21 01:00:00+00:00,2017-08-21 01:15:00+00:00,2017-08-21 13:33:00+00:00,BUY,off,retest,412,1283.998,1279.457,1293.08,1293.08,target,4.541,5.6093,50.94,2.0,10239.74,,1280.245,0.788,4.433,1.577,0.2649,1280.245,1282.793,2,bull,5,0.2645,0.2349,0.5006,0.7651,2.541
2017-08-28 00:00:00+00:00,2017-08-28 00:15:00+00:00,2017-08-28 14:58:00+00:00,BUY,off,retest,411,1293.372,1288.479,1303.158,1303.158,target,4.893,5.2318,51.2,2.0,10290.94,,1289.17,0.691,4.721,1.382,0.2758,1289.17,1293.25,3,bull,4,0.3888,0.0,0.6112,1.0,1.272
2017-09-05 20:30:00+00:00,2017-09-05 20:45:00+00:00,2017-09-06 07:54:00+00:00,BUY,newyork,retest,423,1339.971,1336.495,1346.923,1336.445,stop,3.476,7.4014,-26.1,-1.014,10264.84,,1337.369,0.875,3.297,1.749,0.2581,1337.369,1341.188,2,bull,8,0.6771,0.2982,0.0246,0.7018,1.42
2017-09-07 13:15:00+00:00,2017-09-07 13:30:00+00:00,2017-09-08 05:00:00+00:00,BUY,overlap,retest,423,1342.469,1336.398,1354.611,1354.611,target,6.071,4.227,51.32,2.0,10316.16,58.0,1337.369,0.972,5.932,1.943,0.2221,1337.369,1341.188,2,bull,3,0.8073,0.0637,0.129,0.9363,1.883
2018-01-10 12:45:00+00:00,2018-01-10 13:00:00+00:00,2018-01-10 13:49:00+00:00,BUY,london,retest,470,1322.972,1319.426,1330.064,1319.376,stop,3.546,7.2731,-26.15,-1.014,10290.01,,1320.425,0.998,3.188,1.997,0.2162,1320.425,1323.36,2,bull,7,0.0901,0.2951,0.6147,0.7049,1.598
2018-01-11 19:30:00+00:00,2018-01-11 19:45:00+00:00,2018-01-12 09:02:00+00:00,BUY,newyork,retest,470,1323.779,1319.826,1331.685,1331.685,target,3.953,6.5077,51.45,2.0,10341.46,,1320.425,0.598,3.798,1.197,0.2191,1320.425,1323.36,2,bull,2,0.8161,0.1452,0.0387,0.8548,0.906
2018-01-17 23:45:00+00:00,2018-01-18 00:00:00+00:00,2018-01-23 03:00:00+00:00,BUY,off,retest,472,1328.791,1323.871,1338.631,1335.719,timeout,4.92,5.2548,36.41,1.408,10377.87,288.0,1324.717,0.847,4.765,1.694,0.2527,1324.717,1329.168,2,bull,8,0.3789,0.1599,0.4612,0.8401,1.16
2018-01-25 20:30:00+00:00,2018-01-25 20:45:00+00:00,2018-01-29 15:53:00+00:00,BUY,newyork,retest,474,1347.282,1340.891,1360.064,1340.841,stop,6.391,4.0596,-26.15,-1.008,10351.72,,1342.568,1.678,6.201,3.356,0.2402,1342.831,1346.009,2,bull,3,0.3056,0.0996,0.5948,0.9004,3.344
2018-02-01 01:30:00+00:00,2018-02-01 01:45:00+00:00,2018-02-01 07:09:00+00:00,BUY,off,retest,474,1344.381,1340.698,1351.747,1340.648,stop,3.683,7.0267,-26.23,-1.014,10325.49,,1341.611,0.913,3.508,1.825,0.2475,1342.831,1346.009,2,bull,6,0.7644,0.233,0.0026,0.767,2.075
2018-02-02 15:15:00+00:00,2018-02-02 15:30:00+00:00,2018-02-02 17:28:00+00:00,BUY,overlap,retest,475,1330.161,1327.258,1335.967,1335.967,target,2.903,8.8921,51.63,2.0,10377.11,,1328.328,1.07,2.762,2.14,0.2109,1329.939,1336.021,4,bull,4,0.0131,0.2603,0.7266,0.7397,2.287
2018-04-06 20:45:00+00:00,2018-04-08 22:00:00+00:00,2018-04-09 08:35:00+00:00,BUY,newyork,retest,494,1334.432,1328.297,1346.702,1328.247,stop,6.135,4.2287,-26.15,-1.008,10350.96,,1328.965,0.668,5.028,1.335,0.331,1328.965,1333.441,3,bull,3,0.4318,0.1212,0.447,0.8788,0.66
2018-04-18 12:45:00+00:00,2018-04-18 13:00:00+00:00,2018-04-18 19:14:00+00:00,BUY,overlap,retest,503,1353.362,1347.58,1364.926,1347.53,stop,5.782,4.4755,-26.1,-1.009,10324.86,,1348.343,0.763,5.656,1.525,0.2199,1349.158,1352.39,2,bull,2,0.8763,0.059,0.0646,0.941,1.601
2018-04-19 05:15:00+00:00,2018-04-19 05:30:00+00:00,2018-04-19 09:25:00+00:00,BUY,off,retest,503,1352.098,1348.691,1358.912,1348.641,stop,3.407,7.5762,-26.19,-1.015,10298.67,,1349.158,0.466,3.237,0.933,0.2559,1349.158,1352.39,2,bull,9,0.8034,0.0974,0.0992,0.9026,1.149
2018-04-19 09:30:00+00:00,2018-04-19 09:45:00+00:00,2018-04-19 15:02:00+00:00,BUY,london,retest,503,1348.932,1344.077,1358.642,1344.027,stop,4.855,5.3031,-26.01,-1.01,10272.66,,1344.865,0.787,4.674,1.575,0.2138,1349.158,1352.39,2,bull,3,0.1191,0.0303,0.8506,0.9697,1.436
2018-04-20 02:00:00+00:00,2018-04-20 02:15:00+00:00,2018-04-20 07:35:00+00:00,BUY,off,retest,504,1343.479,1340.438,1349.561,1340.388,stop,3.041,8.4451,-26.1,-1.016,10246.55,,1341.025,0.586,2.89,1.172,0.2229,1341.025,1344.905,2,bull,4,0.6817,0.0876,0.2306,0.9124,1.084
2018-07-10 13:30:00+00:00,2018-07-10 13:45:00+00:00,2018-07-10 15:48:00+00:00,SELL,overlap,retest,544,1253.989,1256.476,1249.015,1256.526,stop,2.487,10.3001,-26.13,-1.02,10220.42,,1255.8,0.676,2.326,1.351,0.2061,1250.375,1253.888,2,bear,11,0.6301,0.3506,0.0193,0.0193,1.683
2018-07-10 16:30:00+00:00,2018-07-10 16:45:00+00:00,2018-07-11 01:04:00+00:00,SELL,newyork,retest,541,1255.078,1257.167,1250.9,1250.9,target,2.089,12.2312,51.1,2.0,10271.52,,1256.586,0.581,1.909,1.163,0.2402,1253.469,1256.586,2,bear,11,0.5941,0.2021,0.2038,0.2038,0.9
2018-07-11 03:00:00+00:00,2018-07-11 03:15:00+00:00,2018-07-11 16:51:00+00:00,SELL,off,retest,544,1251.499,1254.484,1245.529,1245.529,target,2.985,8.6026,51.36,2.0,10322.88,,1253.888,0.596,2.799,1.192,0.232,1250.375,1253.888,2,bear,8,0.2727,0.4141,0.3131,0.3131,0.99
2018-07-26 08:45:00+00:00,2018-07-26 09:00:00+00:00,2018-07-27 08:21:00+00:00,SELL,london,retest,551,1228.129,1231.209,1221.969,1221.969,target,3.08,8.379,51.61,2.0,10374.5,,1230.683,0.525,2.964,1.051,0.2143,1227.471,1230.683,3,bear,2,0.693,0.1149,0.1921,0.1921,0.57
2018-08-08 18:15:00+00:00,2018-08-08 18:30:00+00:00,2018-08-13 07:30:00+00:00,SELL,newyork,retest,556,1213.411,1217.527,1205.179,1205.179,target,4.116,6.3013,51.87,2.0,10426.37,232.0,1216.894,0.633,4.051,1.267,0.2141,1213.044,1216.894,2,bear,3,0.7628,0.1468,0.0904,0.0904,0.647
2018-09-07 18:30:00+00:00,2018-09-07 18:45:00+00:00,2018-09-10 14:04:00+00:00,SELL,newyork,retest,573,1195.248,1198.128,1189.488,1198.178,stop,2.88,9.0507,-26.52,-1.017,10399.85,,1197.419,0.709,2.693,1.418,0.2503,1194.712,1197.419,2,bear,6,0.7969,0.0604,0.1428,0.1428,1.657
