ts,direction,zone_id,reason,session,price,bars_to_retest,stop_distance,atr15
2018-09-27 05:00:00+00:00,-1,562,out_of_session,off,1197.0,,,
2018-09-27 12:30:00+00:00,-1,561,stop_too_wide,overlap,1187.868,,8.653,1.218
2018-09-27 13:00:00+00:00,-1,567,stop_too_wide,overlap,1184.5835000000002,,11.447,1.41
2018-09-27 14:30:00+00:00,-1,567,stop_too_wide,overlap,1184.719,,6.798,1.681
2018-09-28 13:15:00+00:00,-1,567,stop_too_wide,overlap,1185.295,,5.964,1.166
2018-10-01 01:00:00+00:00,-1,561,out_of_session,off,1189.02,,,
2018-10-01 02:30:00+00:00,-1,561,out_of_session,off,1189.075,,,
2018-10-01 07:00:00+00:00,-1,567,stop_too_wide,london,1186.1399999999999,,4.971,0.868
2018-10-01 08:15:00+00:00,-1,567,stop_too_wide,london,1186.494,,4.636,0.907
2018-10-01 10:45:00+00:00,-1,567,stop_too_wide,london,1186.3200000000002,,4.836,0.959
2018-10-01 13:00:00+00:00,-1,561,stop_too_wide,overlap,1187.7444999999998,,7.434,1.464
2018-10-01 16:45:00+00:00,-1,561,stop_too_wide,newyork,1188.975,,6.188,1.432
2018-10-01 19:15:00+00:00,-1,561,stop_too_wide,newyork,1189.585,,5.403,1.083
2018-10-01 19:45:00+00:00,-1,561,stop_too_wide,newyork,1189.5765000000001,,5.367,0.993
2018-10-01 20:00:00+00:00,-1,561,stop_too_wide,newyork,1189.4650000000001,,5.463,0.962
2018-10-01 23:30:00+00:00,-1,561,out_of_session,off,1189.3705,,,
2018-10-02 06:45:00+00:00,-1,573,out_of_session,off,1192.98,,,
2018-10-02 07:45:00+00:00,-1,573,stop_too_wide,london,1193.165,,5.424,1.025
2018-10-02 08:45:00+00:00,-1,573,stop_too_wide,london,1193.2385,,5.368,1.06
2018-10-02 10:15:00+00:00,-1,577,stop_too_wide,london,1190.6345000000001,,4.743,1.05
2018-10-08 12:00:00+00:00,-1,573,stop_too_wide,overlap,1189.9585,,8.902,1.068
2018-10-08 12:00:00+00:00,-1,577,stop_too_wide,overlap,1189.9585,,5.427,1.068
2018-10-08 12:15:00+00:00,-1,561,stop_too_wide,overlap,1187.5684999999999,,7.675,1.248
2018-10-08 12:30:00+00:00,-1,567,stop_too_wide,overlap,1185.423,,9.879,1.364
2018-10-08 13:15:00+00:00,-1,567,stop_too_wide,overlap,1186.4085,,8.941,1.459
2018-10-08 13:45:00+00:00,-1,567,stop_too_wide,overlap,1186.225,,8.917,1.488
2018-10-08 14:15:00+00:00,-1,561,stop_too_wide,overlap,1186.6015,,8.723,1.756
2018-10-09 05:00:00+00:00,-1,577,out_of_session,off,1191.03,,,
2018-10-09 05:45:00+00:00,-1,577,out_of_session,off,1190.85,,,
2018-10-09 07:15:00+00:00,-1,561,stop_too_wide,london,1188.8600000000001,,5.993,0.812
2018-10-09 08:15:00+00:00,-1,561,stop_too_wide,london,1189.3795,,5.489,0.843
2018-10-09 09:00:00+00:00,-1,561,stop_too_wide,london,1189.089,,5.798,0.881
2018-10-09 10:15:00+00:00,-1,567,stop_too_wide,london,1186.44,,4.684,0.895
2018-10-09 11:00:00+00:00,-1,567,stop_too_wide,london,1186.1855,,4.932,0.881
2018-10-09 12:30:00+00:00,-1,567,stop_too_wide,overlap,1185.6985,,5.521,1.086
2018-10-09 13:30:00+00:00,-1,567,stop_too_wide,overlap,1185.51,,5.78,1.226
2018-10-09 15:45:00+00:00,-1,561,stop_too_wide,newyork,1189.24,,5.901,1.388
2018-10-09 16:00:00+00:00,-1,561,stop_too_wide,newyork,1188.1644999999999,,6.99,1.416
2018-10-09 22:30:00+00:00,-1,561,out_of_session,off,1189.404,,,
2018-10-10 01:15:00+00:00,-1,577,out_of_session,off,1190.109,,,
2018-10-10 03:30:00+00:00,-1,561,out_of_session,off,1189.405,,,
2018-10-10 06:30:00+00:00,-1,561,out_of_session,off,1189.635,,,
2018-10-10 07:00:00+00:00,-1,577,stop_too_wide,london,1189.834,,5.607,0.838
2018-10-10 07:15:00+00:00,-1,561,stop_too_wide,london,1189.1205,,5.744,0.835
2018-10-10 14:00:00+00:00,-1,561,stop_too_wide,overlap,1188.456,,6.68,1.377
2018-10-10 17:00:00+00:00,-1,577,stop_too_wide,newyork,1189.947,,5.59,1.191
2018-10-10 17:30:00+00:00,-1,561,stop_too_wide,newyork,1189.3465,,5.69,1.179
2018-10-10 17:30:00+00:00,-1,577,stop_too_wide,newyork,1189.3465,,6.185,1.179
2018-10-10 19:45:00+00:00,-1,573,stop_too_wide,newyork,1193.0555,,5.899,1.257
2018-11-28 12:00:00+00:00,-1,596,stop_too_wide,london,1214.0285,,4.064,0.862
2019-01-02 05:30:00+00:00,1,611,out_of_session,off,1286.045,,,
2019-01-02 05:45:00+00:00,1,611,out_of_session,off,1286.3215,,,
2019-01-02 07:45:00+00:00,1,611,out_of_session,off,1285.5749999999998,,,
2019-01-02 08:30:00+00:00,1,611,stop_too_wide,london,1287.9415,,7.379,1.204
2019-01-02 12:45:00+00:00,1,611,stop_too_wide,london,1285.6035,,4.986,1.093
2019-01-02 13:15:00+00:00,1,611,stop_too_wide,overlap,1286.835,,6.283,1.225
2019-01-02 15:30:00+00:00,1,611,stop_too_wide,overlap,1286.9814999999999,,6.636,1.637
2019-01-04 16:45:00+00:00,1,611,stop_too_wide,newyork,1285.6265,,9.636,2.106
2019-01-04 21:45:00+00:00,1,611,stop_too_wide,newyork,1285.31,,4.712,1.133
2019-01-08 13:15:00+00:00,1,612,stop_too_wide,overlap,1280.8735,,5.92,1.015
2019-01-08 17:30:00+00:00,1,611,stop_too_wide,newyork,1286.415,,5.903,1.304
2019-01-08 18:30:00+00:00,1,611,stop_too_wide,newyork,1285.6665,,5.132,1.26
2019-01-08 19:30:00+00:00,1,611,stop_too_wide,newyork,1285.2085000000002,,4.606,1.123
2019-01-08 20:45:00+00:00,1,611,stop_too_wide,newyork,1285.3815,,4.707,0.979
2019-01-08 23:45:00+00:00,1,611,out_of_session,off,1285.2285000000002,,,
2019-01-09 10:45:00+00:00,1,612,stop_too_wide,london,1280.9165,,5.741,0.884
2019-01-11 20:15:00+00:00,1,613,stop_too_wide,newyork,1287.56,,4.405,0.847
2019-02-13 01:00:00+00:00,1,623,out_of_session,off,1310.95,,,
2019-02-13 11:45:00+00:00,1,623,stop_too_wide,london,1311.1535,,4.501,0.736
2019-02-13 13:30:00+00:00,1,623,stop_too_wide,overlap,1310.6215000000002,,4.056,0.912
2019-02-15 11:00:00+00:00,1,627,stop_too_wide,london,1318.7065,,5.182,0.854
2019-02-15 12:45:00+00:00,1,627,stop_too_wide,london,1317.9615,,4.492,0.964
2019-02-25 00:00:00+00:00,1,624,out_of_session,off,1328.6685,,,
2019-02-25 00:30:00+00:00,1,624,out_of_session,off,1328.7085000000002,,,
2019-02-25 00:45:00+00:00,1,624,out_of_session,off,1329.705,,,
2019-02-25 09:45:00+00:00,1,624,stop_too_wide,london,1329.5715,,4.493,0.869
2019-02-25 13:30:00+00:00,1,624,stop_too_wide,overlap,1330.4965,,5.904,1.311
2019-02-26 02:30:00+00:00,1,624,out_of_session,off,1329.1665,,,
2019-02-26 06:00:00+00:00,1,624,out_of_session,off,1328.6235,,,
2019-02-27 02:30:00+00:00,1,624,out_of_session,off,1329.255,,,
2019-02-28 13:00:00+00:00,1,631,stop_too_wide,overlap,1325.5435,,5.969,1.03
2019-04-10 02:45:00+00:00,1,640,out_of_session,off,1302.2885,,,
2019-04-10 03:15:00+00:00,1,640,out_of_session,off,1302.2565,,,
2019-04-10 15:00:00+00:00,1,643,stop_too_wide,overlap,1308.0715,,6.409,1.294
2019-04-11 00:45:00+00:00,1,643,out_of_session,off,1307.8535,,,
2019-04-11 05:00:00+00:00,1,643,out_of_session,off,1307.51,,,
2019-04-11 05:30:00+00:00,1,643,out_of_session,off,1307.935,,,
2019-05-16 13:00:00+00:00,1,657,stop_too_wide,overlap,1292.6915,,5.946,1.239
2019-06-13 19:45:00+00:00,1,678,stop_too_wide,newyork,1341.335,,4.617,1.089
2019-06-17 01:15:00+00:00,1,678,out_of_session,off,1341.0749999999998,,,
2019-06-17 02:30:00+00:00,1,678,out_of_session,off,1341.3335,,,
2019-06-18 01:45:00+00:00,1,678,out_of_session,off,1341.9915,,,
2019-06-18 02:30:00+00:00,1,678,out_of_session,off,1341.92,,,
2019-06-18 03:30:00+00:00,1,678,out_of_session,off,1341.49,,,
2019-07-11 17:45:00+00:00,1,689,stop_too_wide,newyork,1405.6535,,10.445,2.424
2019-07-11 22:00:00+00:00,1,689,out_of_session,off,1405.1999999999998,,,
2019-07-23 19:45:00+00:00,1,691,stop_too_wide,newyork,1417.29,,10.008,1.732
2019-07-24 06:30:00+00:00,1,695,out_of_session,off,1422.21,,,
2019-07-24 07:15:00+00:00,1,695,stop_too_wide,london,1423.1100000000001,,6.867,1.166
2019-07-24 17:15:00+00:00,1,695,stop_too_wide,newyork,1423.3265,,7.324,1.647
2019-07-25 14:15:00+00:00,1,691,stop_too_wide,overlap,1419.7635,,12.619,2.951
2019-07-25 15:15:00+00:00,1,691,stop_too_wide,overlap,1418.935,,11.756,2.88
2019-09-12 12:00:00+00:00,1,703,stop_too_wide,overlap,1516.7815,,16.283,2.32
2019-10-31 01:30:00+00:00,1,704,out_of_session,off,1499.0865,,,
2019-10-31 02:30:00+00:00,1,704,out_of_session,off,1498.2865,,,
2019-10-31 03:45:00+00:00,1,704,out_of_session,off,1498.3415,,,
2019-10-31 05:45:00+00:00,1,704,out_of_session,off,1498.32,,,
2019-10-31 06:15:00+00:00,1,704,out_of_session,off,1498.0149999999999,,,
2019-10-31 07:45:00+00:00,1,722,out_of_session,off,1500.3265000000001,,,
2019-10-31 08:00:00+00:00,1,722,stop_too_wide,london,1500.56,,7.575,1.016
2019-10-31 08:45:00+00:00,1,722,stop_too_wide,london,1500.89,,7.925,1.055
2019-10-31 09:00:00+00:00,1,718,stop_too_wide,london,1503.5349999999999,,5.841,1.213
2019-10-31 12:30:00+00:00,1,710,stop_too_wide,overlap,1508.93,,10.892,1.536
2019-10-31 13:30:00+00:00,1,710,stop_too_wide,overlap,1510.0135,,12.103,1.791
2019-11-01 12:45:00+00:00,1,710,stop_too_wide,overlap,1507.9765,,10.023,1.705
2019-11-01 17:15:00+00:00,1,710,stop_too_wide,newyork,1509.3984999999998,,11.629,2.073
2019-11-04 17:00:00+00:00,1,710,stop_too_wide,newyork,1508.2714999999998,,10.369,1.806
2019-11-04 19:00:00+00:00,1,710,stop_too_wide,newyork,1507.7235,,9.636,1.437
2019-11-04 19:45:00+00:00,1,710,stop_too_wide,newyork,1508.3600000000001,,10.242,1.376
2019-12-12 10:00:00+00:00,1,741,stop_too_wide,london,1474.335,,4.316,0.785
2019-12-12 10:15:00+00:00,1,741,stop_too_wide,london,1474.635,,4.645,0.843
2019-12-12 13:00:00+00:00,1,730,stop_too_wide,overlap,1477.7015000000001,,6.558,1.02
2019-12-12 13:30:00+00:00,1,736,stop_too_wide,overlap,1483.0465,,9.551,1.331
2019-12-12 14:00:00+00:00,1,740,stop_too_wide,overlap,1485.9615,,12.583,1.567
2019-12-12 23:15:00+00:00,1,729,out_of_session,off,1464.55,,,
2019-12-16 00:00:00+00:00,1,741,out_of_session,off,1474.4965,,,
2019-12-16 00:15:00+00:00,1,741,out_of_session,off,1474.585,,,
2019-12-16 00:45:00+00:00,1,741,out_of_session,off,1474.4050000000002,,,
2019-12-16 01:45:00+00:00,1,741,out_of_session,off,1474.4135,,,
2019-12-16 06:30:00+00:00,1,730,out_of_session,off,1477.865,,,
2019-12-16 09:45:00+00:00,1,730,stop_too_wide,london,1477.5715,,6.45,1.063
2019-12-16 12:30:00+00:00,1,730,stop_too_wide,london,1477.29,,6.073,0.872
2019-12-16 12:45:00+00:00,1,730,stop_too_wide,london,1477.59,,6.37,0.867
2019-12-17 04:15:00+00:00,1,730,out_of_session,off,1477.1100000000001,,,
2019-12-17 04:30:00+00:00,1,730,out_of_session,off,1477.4434999999999,,,
2019-12-17 06:00:00+00:00,1,730,out_of_session,off,1477.5815,,,
2019-12-17 06:45:00+00:00,1,730,out_of_session,off,1477.3715,,,
2019-12-17 08:00:00+00:00,1,730,stop_too_wide,london,1477.9115000000002,,6.646,0.775
2019-12-17 14:30:00+00:00,1,730,stop_too_wide,overlap,1477.4985000000001,,6.362,1.034
2019-12-17 15:15:00+00:00,1,741,stop_too_wide,overlap,1475.9185,,6.047,1.122
2019-12-17 15:45:00+00:00,1,741,stop_too_wide,overlap,1475.8735000000001,,6.022,1.162
2019-12-17 16:30:00+00:00,1,730,stop_too_wide,newyork,1477.2150000000001,,6.133,1.142
2019-12-17 17:30:00+00:00,1,730,stop_too_wide,newyork,1477.3885,,6.338,1.206
2019-12-18 04:45:00+00:00,1,730,out_of_session,off,1477.15,,,
2019-12-18 05:45:00+00:00,1,730,out_of_session,off,1477.1084999999998,,,
2019-12-18 07:30:00+00:00,1,730,out_of_session,off,1477.38,,,
2019-12-18 08:30:00+00:00,1,730,stop_too_wide,london,1477.6064999999999,,6.265,0.624
2019-12-18 15:15:00+00:00,1,741,stop_too_wide,overlap,1475.7335,,5.943,1.456
2019-12-18 15:30:00+00:00,1,730,stop_too_wide,overlap,1477.6815000000001,,7.944,1.563
2019-12-18 19:00:00+00:00,1,741,stop_too_wide,newyork,1475.5235,,5.582,1.172
2019-12-18 20:45:00+00:00,1,741,stop_too_wide,newyork,1475.925,,5.887,0.979
2019-12-18 23:00:00+00:00,1,741,out_of_session,off,1475.5814999999998,,,
2019-12-19 01:15:00+00:00,1,741,out_of_session,off,1475.8584999999998,,,
2019-12-19 08:30:00+00:00,1,741,stop_too_wide,london,1475.7665,,5.587,0.696
2019-12-19 13:30:00+00:00,1,730,stop_too_wide,overlap,1477.1515,,5.974,0.951
2019-12-19 13:30:00+00:00,1,741,stop_too_wide,overlap,1477.1515,,7.1,0.951
2020-01-29 01:45:00+00:00,1,754,out_of_session,off,1565.9,,,
2020-01-29 11:00:00+00:00,1,757,stop_too_wide,london,1571.3135,,5.328,1.172
2020-01-29 13:30:00+00:00,1,757,stop_too_wide,overlap,1572.04,,6.195,1.453
2020-02-04 07:15:00+00:00,1,761,out_of_session,off,1573.7185,,,
2020-02-07 13:00:00+00:00,1,754,stop_too_wide,overlap,1565.95,,7.229,1.415
2020-02-07 13:30:00+00:00,1,754,stop_too_wide,overlap,1568.7165,,10.297,2.019
2020-02-07 14:15:00+00:00,1,757,stop_too_wide,overlap,1570.32,,10.985,2.177
2020-02-07 14:30:00+00:00,1,761,stop_too_wide,overlap,1573.2714999999998,,13.994,2.292
2020-02-28 06:15:00+00:00,1,767,out_of_session,off,1633.3915000000002,,,
2020-03-11 04:30:00+00:00,1,768,out_of_session,off,1664.1965,,,
2020-03-11 07:15:00+00:00,1,768,out_of_session,off,1665.0085,,,
2020-03-11 10:45:00+00:00,1,768,stop_too_wide,london,1665.0665,,20.671,2.773
2020-03-11 12:45:00+00:00,1,768,stop_too_wide,overlap,1665.6265,,21.343,2.997
2020-03-11 15:45:00+00:00,1,766,stop_too_wide,overlap,1649.8535,,23.195,4.55
2020-03-25 02:00:00+00:00,1,769,out_of_session,off,1619.98,,,
2020-03-25 03:15:00+00:00,1,769,out_of_session,off,1618.79,,,
2020-03-25 09:45:00+00:00,1,769,stop_too_wide,london,1624.5265,,37.275,7.478
2020-03-26 11:30:00+00:00,1,769,stop_too_wide,london,1620.3515,,31.291,3.861
2020-03-27 12:15:00+00:00,1,769,stop_too_wide,overlap,1621.49,,32.802,4.605
2020-04-09 12:15:00+00:00,1,768,stop_too_wide,overlap,1664.6599999999999,,24.135,3.431
2020-04-09 13:30:00+00:00,1,773,stop_too_wide,overlap,1682.525,,24.185,4.478
2020-04-12 22:00:00+00:00,1,773,out_of_session,off,1691.025,,,
2020-05-12 13:45:00+00:00,1,790,stop_too_wide,overlap,1708.7849999999999,,11.329,2.735
2020-05-13 12:15:00+00:00,1,790,stop_too_wide,overlap,1710.8,,12.0,2.029
2020-05-13 15:00:00+00:00,1,787,stop_too_wide,overlap,1715.2350000000001,,14.298,3.393
2020-05-13 19:00:00+00:00,1,787,stop_too_wide,newyork,1714.9865,,11.441,2.539
2020-05-13 19:45:00+00:00,1,795,stop_too_wide,newyork,1717.5349999999999,,10.017,2.435
2020-05-13 22:30:00+00:00,1,795,out_of_session,off,1716.9565,,,
2020-05-14 01:45:00+00:00,1,787,out_of_session,off,1714.71,,,
2020-05-14 02:15:00+00:00,1,787,out_of_session,off,1714.1750000000002,,,
2020-05-14 05:45:00+00:00,1,787,out_of_session,off,1714.5700000000002,,,
2020-05-14 06:45:00+00:00,1,795,out_of_session,off,1717.0915,,,
2020-05-14 08:00:00+00:00,1,787,stop_too_wide,london,1716.545,,12.681,1.902
2020-05-14 08:00:00+00:00,1,795,stop_too_wide,london,1716.545,,8.76,1.902
2020-05-14 08:45:00+00:00,1,795,stop_too_wide,london,1717.9615,,10.197,1.941
2020-05-14 11:30:00+00:00,1,795,stop_too_wide,london,1717.6385,,9.868,1.929
2020-05-14 12:30:00+00:00,1,787,stop_too_wide,overlap,1716.875,,13.255,2.39
2020-05-14 13:30:00+00:00,1,794,stop_too_wide,overlap,1726.345,,16.475,3.11
2020-05-14 13:45:00+00:00,1,794,stop_too_wide,overlap,1731.74,,22.018,3.405
2020-05-15 12:30:00+00:00,1,788,stop_too_wide,overlap,1743.6865,,14.349,3.026
2020-05-15 13:00:00+00:00,1,788,stop_too_wide,overlap,1744.63,,15.378,3.195
2020-05-18 13:15:00+00:00,1,788,stop_too_wide,overlap,1747.915,,16.863,4.199
2020-05-19 14:15:00+00:00,1,788,stop_too_wide,overlap,1743.7035,,14.358,3.511
2020-05-19 17:45:00+00:00,1,788,stop_too_wide,newyork,1743.0965,,11.279,2.668
2020-05-21 03:30:00+00:00,1,788,out_of_session,off,1742.79,,,
2020-05-21 04:30:00+00:00,1,788,out_of_session,off,1742.5285,,,
2020-06-30 15:00:00+00:00,1,810,stop_too_wide,overlap,1783.6664999999998,,18.761,3.116
2020-06-30 22:00:00+00:00,1,810,out_of_session,off,1783.365,,,
2020-07-01 02:45:00+00:00,1,810,out_of_session,off,1782.9465,,,
2020-07-02 00:30:00+00:00,1,813,out_of_session,off,1768.1035000000002,,,
2020-07-02 01:15:00+00:00,1,813,out_of_session,off,1768.6785,,,
2020-07-02 03:00:00+00:00,1,813,out_of_session,off,1768.5785,,,
2020-07-02 13:30:00+00:00,1,813,stop_too_wide,overlap,1769.4099999999999,,13.122,3.143
2020-07-06 12:15:00+00:00,1,810,stop_too_wide,overlap,1782.955,,9.506,1.728
2020-07-06 15:00:00+00:00,1,810,stop_too_wide,overlap,1783.245,,10.163,2.463
2020-07-07 13:30:00+00:00,1,810,stop_too_wide,overlap,1784.88,,11.646,2.158
2020-07-07 14:00:00+00:00,1,814,stop_too_wide,overlap,1793.26,,18.981,2.835
2020-07-14 01:15:00+00:00,1,819,out_of_session,off,1798.205,,,
2020-07-14 02:30:00+00:00,1,819,out_of_session,off,1797.9935,,,
2020-07-14 05:15:00+00:00,1,819,out_of_session,off,1797.8935000000001,,,
2020-07-14 06:00:00+00:00,1,819,out_of_session,off,1800.2365,,,
2020-07-14 11:45:00+00:00,1,819,stop_too_wide,london,1800.5765000000001,,11.172,2.501
2020-08-04 14:45:00+00:00,1,827,stop_too_wide,overlap,1991.9465,,22.531,4.135
2020-08-18 01:00:00+00:00,1,827,out_of_session,off,1989.3535000000002,,,
2020-08-18 01:30:00+00:00,1,827,out_of_session,off,1989.4285,,,
2020-08-18 03:30:00+00:00,1,827,out_of_session,off,1990.095,,,
2020-08-19 06:15:00+00:00,1,827,out_of_session,off,1990.7285000000002,,,
2020-08-19 12:45:00+00:00,1,827,stop_too_wide,overlap,1992.1335,,17.11,4.089
2020-09-10 02:15:00+00:00,1,844,out_of_session,off,1945.3735,,,
2020-09-10 07:15:00+00:00,1,844,stop_too_wide,london,1945.835,,8.932,2.098
2020-09-10 08:15:00+00:00,1,844,stop_too_wide,london,1946.4185,,9.624,2.316
2020-09-10 12:45:00+00:00,1,837,stop_too_wide,overlap,1956.2649999999999,,12.662,3.157
2020-09-10 22:00:00+00:00,1,844,out_of_session,off,1947.1235000000001,,,
2020-09-10 23:30:00+00:00,1,844,out_of_session,off,1944.9450000000002,,,
2020-10-21 12:30:00+00:00,1,853,stop_too_wide,overlap,1923.7365,,14.907,2.378
2020-10-21 13:00:00+00:00,1,853,stop_too_wide,overlap,1925.355,,16.616,2.557
2020-10-21 13:30:00+00:00,1,853,stop_too_wide,overlap,1924.6415000000002,,15.95,2.653
2020-10-21 15:15:00+00:00,1,853,stop_too_wide,overlap,1924.2435,,15.884,3.318
2020-10-21 19:15:00+00:00,1,853,stop_too_wide,newyork,1923.505,,14.726,2.478
2020-10-21 19:45:00+00:00,1,853,stop_too_wide,newyork,1924.5835,,15.745,2.359
2020-10-22 12:30:00+00:00,1,852,stop_too_wide,overlap,1906.8049999999998,,11.207,2.555
2020-12-28 06:30:00+00:00,1,868,out_of_session,off,1884.9365,,,
2020-12-28 09:30:00+00:00,1,868,stop_too_wide,london,1883.0715,,11.48,2.57
2020-12-28 13:15:00+00:00,1,868,stop_too_wide,overlap,1882.575,,14.853,3.187
2020-12-29 08:00:00+00:00,1,868,stop_too_wide,london,1882.9234999999999,,11.178,2.261
2020-12-30 13:30:00+00:00,1,868,stop_too_wide,overlap,1882.7065,,10.914,2.167
2020-12-30 13:45:00+00:00,1,868,stop_too_wide,overlap,1883.5135,,11.728,2.181
2020-12-30 14:30:00+00:00,1,868,stop_too_wide,overlap,1883.56,,11.956,2.544
2020-12-30 14:45:00+00:00,1,868,stop_too_wide,overlap,1887.4585,,16.013,2.861
2020-12-30 20:45:00+00:00,1,883,stop_too_wide,newyork,1893.2935,,10.116,1.793
2020-12-30 21:15:00+00:00,1,883,stop_too_wide,newyork,1892.6734999999999,,9.44,1.682
2021-02-25 06:00:00+00:00,-1,893,out_of_session,off,1794.92,,,
2021-03-04 18:30:00+00:00,-1,909,stop_too_wide,newyork,1698.74,,22.028,5.456
2021-03-04 18:45:00+00:00,-1,909,stop_too_wide,newyork,1691.2350000000001,,29.659,5.709
2021-03-05 07:45:00+00:00,-1,909,out_of_session,off,1696.6865,,,
2021-03-05 11:30:00+00:00,-1,909,stop_too_wide,london,1696.3915000000002,,15.416,2.526
2021-03-05 13:00:00+00:00,-1,909,stop_too_wide,overlap,1696.1395,,15.805,2.8
2021-03-05 13:45:00+00:00,-1,909,stop_too_wide,overlap,1693.5245,,18.895,3.751
2021-03-05 20:45:00+00:00,-1,909,stop_too_wide,newyork,1698.118,,13.855,2.857
2021-03-08 08:15:00+00:00,-1,909,stop_too_wide,london,1696.63,,15.268,2.707
2021-03-09 08:30:00+00:00,-1,909,stop_too_wide,london,1697.0065,,14.716,2.357
2021-05-25 14:00:00+00:00,1,935,stop_too_wide,overlap,1894.855,,16.518,3.18
2021-05-27 01:15:00+00:00,1,935,out_of_session,off,1893.7485000000001,,,
2021-05-27 11:45:00+00:00,1,935,stop_too_wide,london,1894.8,,11.073,2.252
2021-05-27 12:15:00+00:00,1,935,stop_too_wide,overlap,1894.37,,10.811,2.59
2021-05-28 05:15:00+00:00,1,935,out_of_session,off,1892.67,,,
2021-05-28 05:30:00+00:00,1,935,out_of_session,off,1892.9835,,,
2021-05-28 05:30:00+00:00,1,940,out_of_session,off,1892.9835,,,
2021-05-28 08:30:00+00:00,1,935,stop_too_wide,london,1894.435,,10.465,1.768
2021-05-28 08:30:00+00:00,1,940,stop_too_wide,london,1894.435,,8.977,1.768
2021-05-28 10:00:00+00:00,1,940,stop_too_wide,london,1893.1315,,7.585,1.592
2021-05-28 13:00:00+00:00,1,935,stop_too_wide,overlap,1896.3249999999998,,15.554,3.126
2021-05-28 13:00:00+00:00,1,940,stop_too_wide,overlap,1896.3249999999998,,15.554,3.126
2021-06-01 06:15:00+00:00,1,939,out_of_session,off,1915.225,,,
2021-07-15 15:00:00+00:00,1,957,stop_too_wide,overlap,1823.335,,11.57,2.684
2021-07-16 12:30:00+00:00,1,957,stop_too_wide,overlap,1823.53,,11.741,2.636
2021-07-19 01:15:00+00:00,1,959,out_of_session,off,1815.9250000000002,,,
2021-07-19 04:00:00+00:00,1,959,out_of_session,off,1815.1550000000002,,,
2021-09-14 00:45:00+00:00,-1,977,out_of_session,off,1791.3220000000001,,,
2021-09-14 01:30:00+00:00,-1,977,out_of_session,off,1790.577,,,
2021-09-14 02:30:00+00:00,-1,977,out_of_session,off,1791.163,,,
2021-09-14 04:30:00+00:00,-1,977,out_of_session,off,1791.692,,,
2021-09-14 07:30:00+00:00,-1,977,stop_too_wide,london,1790.6950000000002,,7.512,1.43
2021-09-14 10:30:00+00:00,-1,976,stop_too_wide,london,1786.5285,,8.608,1.453
2021-09-14 13:30:00+00:00,-1,983,stop_too_wide,overlap,1792.522,,15.174,3.728
2021-09-16 02:00:00+00:00,-1,960,out_of_session,off,1795.4470000000001,,,
2021-09-16 06:45:00+00:00,-1,976,out_of_session,off,1785.833,,,
2021-09-16 08:00:00+00:00,-1,976,stop_too_wide,london,1785.4715,,9.841,1.807
2021-09-16 09:45:00+00:00,-1,978,stop_too_wide,london,1777.9665,,9.607,1.908
2021-09-16 11:15:00+00:00,-1,978,stop_too_wide,london,1776.4865,,10.473,1.98
2021-09-28 06:45:00+00:00,-1,985,out_of_session,off,1740.995,,,
2021-09-28 10:45:00+00:00,-1,987,stop_too_wide,london,1733.6170000000002,,11.89,2.492
2021-09-28 11:45:00+00:00,-1,987,stop_too_wide,london,1734.495,,11.048,2.564
2021-09-28 12:15:00+00:00,-1,987,stop_too_wide,overlap,1733.7685000000001,,11.862,2.738
2021-09-28 12:30:00+00:00,-1,987,stop_too_wide,overlap,1729.8315,,15.956,3.052
2021-09-29 09:15:00+00:00,-1,985,stop_too_wide,london,1742.4035,,7.943,1.914
2021-09-29 11:15:00+00:00,-1,985,stop_too_wide,london,1741.4185000000002,,8.871,1.801
2021-09-29 12:00:00+00:00,-1,985,stop_too_wide,overlap,1741.6885000000002,,8.615,1.829
2021-09-29 14:00:00+00:00,-1,987,stop_too_wide,overlap,1731.43,,14.269,2.876
2021-10-06 04:00:00+00:00,-1,992,out_of_session,off,1753.24,,,
2021-10-06 14:45:00+00:00,-1,986,stop_too_wide,overlap,1760.0035,,14.37,3.112
2021-11-04 11:15:00+00:00,-1,989,stop_too_wide,london,1778.8415,,9.038,1.819
2021-12-15 18:15:00+00:00,-1,1021,stop_too_wide,newyork,1763.9015,,8.737,1.953
2021-12-16 00:30:00+00:00,-1,1004,out_of_session,off,1777.7185,,,
2021-12-31 01:00:00+00:00,1,1019,out_of_session,off,1817.4850000000001,,,
2021-12-31 02:45:00+00:00,1,1019,out_of_session,off,1817.955,,,
2021-12-31 08:15:00+00:00,1,1019,stop_too_wide,london,1817.6685000000002,,6.128,1.269
2022-01-05 11:00:00+00:00,1,1019,stop_too_wide,london,1819.525,,8.336,1.479
2022-01-05 13:00:00+00:00,1,1019,stop_too_wide,overlap,1820.1425,,8.975,1.523
2022-01-05 13:15:00+00:00,1,1019,stop_too_wide,overlap,1821.185,,10.238,1.963
2022-01-24 00:15:00+00:00,1,1033,out_of_session,off,1834.02,,,
2022-01-24 01:30:00+00:00,1,1033,out_of_session,off,1836.3049999999998,,,
2022-01-25 14:45:00+00:00,1,1035,stop_too_wide,overlap,1850.438,,13.687,2.727
2022-01-25 23:30:00+00:00,1,1035,out_of_session,off,1849.907,,,
2022-02-07 00:15:00+00:00,1,1040,out_of_session,off,1812.4745,,,
2022-02-07 00:45:00+00:00,1,1040,out_of_session,off,1813.2205,,,
