signal_ts,entry_ts,exit_ts,direction,session,setup,zone_id,entry,stop,target,exit,reason,risk_per_oz,size_oz,pnl,r,equity,bars_held,structural_stop,atr_buffer,stop_distance,atr15,spread,zone_lo,zone_hi,zone_touches,regime,bars_to_retest,body_pct,upper_wick_pct,lower_wick_pct,close_pos,range
2015-06-04 13:45:00+00:00,2015-06-04 14:00:00+00:00,2015-06-09 17:00:00+00:00,SELL,overlap,rejection,53,1176.048,1184.977,1158.19,1178.089,timeout,8.929,2.7854,-5.69,-0.229,9942.76,288.0,1183.856,1.121,8.719,2.241,0.2875,1177.708,1182.18,5,bear,,0.387,0.2811,0.3318,0.3318,2.682
2015-06-10 07:15:00+00:00,2015-06-10 07:30:00+00:00,2015-06-10 10:00:00+00:00,SELL,london,rejection,62,1184.189,1187.911,1176.745,1187.961,stop,3.722,6.6784,-25.19,-1.013,9917.57,10.0,1187.303,0.609,3.556,1.218,0.2592,1184.411,1187.303,3,bear,,0.1164,0.7451,0.1385,0.1385,0.975
2015-06-11 12:45:00+00:00,2015-06-11 13:00:00+00:00,2015-06-15 15:30:00+00:00,SELL,overlap,rejection,62,1182.679,1188.297,1171.443,1188.347,stop,5.618,4.4133,-25.01,-1.009,9892.56,194.0,1187.303,0.994,5.379,1.989,0.3011,1184.411,1187.303,3,bear,,0.2271,0.4531,0.3198,0.3198,3.384
2015-06-15 15:45:00+00:00,2015-06-15 16:00:00+00:00,2015-06-18 08:11:00+00:00,SELL,newyork,rejection,52,1188.889,1196.324,1174.019,1196.374,stop,7.435,3.3263,-24.9,-1.007,9867.66,,1195.173,1.151,7.244,2.301,0.2687,1189.967,1195.173,6,bear,,0.5791,0.0997,0.3212,0.3212,1.966
2015-07-13 09:15:00+00:00,2015-07-13 09:30:00+00:00,2015-07-15 15:00:00+00:00,SELL,london,rejection,74,1155.46,1160.411,1145.558,1145.558,target,4.951,4.9827,49.34,2.0,9917.0,206.0,1159.631,0.78,4.771,1.56,0.3097,1155.917,1159.631,3,bear,,0.484,0.4569,0.059,0.059,1.456
2015-07-15 15:15:00+00:00,2015-07-15 15:30:00+00:00,2015-07-17 14:00:00+00:00,SELL,overlap,rejection,78,1145.101,1150.518,1134.267,1134.267,target,5.417,4.5768,49.58,2.0,9966.58,178.0,1149.593,0.925,5.227,1.851,0.2851,1145.814,1149.593,2,bear,,0.9534,0.0115,0.0351,0.0351,2.134
2015-09-16 15:30:00+00:00,2015-09-16 15:45:00+00:00,2015-09-17 18:12:00+00:00,SELL,newyork,rejection,97,1120.518,1127.024,1107.506,1127.074,stop,6.506,3.8298,-25.11,-1.008,9941.47,,1126.144,0.881,6.264,1.761,0.3066,1121.721,1126.144,2,bear,,0.7116,0.2882,0.0002,0.0002,2.221
2015-11-19 16:00:00+00:00,2015-11-19 16:15:00+00:00,2015-11-19 16:41:00+00:00,SELL,overlap,rejection,140,1082.132,1087.537,1071.322,1087.587,stop,5.405,4.5983,-25.08,-1.009,9916.39,,1086.545,0.992,5.192,1.983,0.3013,1083.251,1086.545,4,bear,,0.608,0.2364,0.1556,0.1556,1.25
2015-11-19 17:15:00+00:00,2015-11-19 17:30:00+00:00,2015-11-23 02:31:00+00:00,SELL,newyork,rejection,140,1082.148,1088.618,1069.208,1069.208,target,6.47,3.8317,49.58,2.0,9965.97,,1087.52,1.098,6.262,2.197,0.2862,1083.251,1086.545,4,bear,,0.483,0.2937,0.2234,0.2234,2.261
2015-12-01 02:15:00+00:00,2015-12-01 02:30:00+00:00,2015-12-02 13:15:00+00:00,SELL,off,rejection,150,1072.041,1077.106,1061.911,1061.911,target,5.065,4.919,49.83,2.0,10015.8,135.0,1076.179,0.927,4.935,1.854,0.3,1072.734,1076.179,2,bear,,0.8338,0.0,0.1662,0.1662,3.105
2015-12-03 18:45:00+00:00,2015-12-03 19:00:00+00:00,2015-12-04 13:20:00+00:00,SELL,newyork,rejection,147,1062.099,1070.283,1045.731,1070.333,stop,8.184,3.0596,-25.19,-1.006,9990.61,,1069.208,1.076,7.983,2.151,0.3548,1063.487,1069.208,4,bear,,0.7019,0.1967,0.1014,0.1014,2.293
2015-12-04 15:45:00+00:00,2015-12-04 16:00:00+00:00,2015-12-09 19:15:00+00:00,SELL,overlap,rejection,143,1083.529,1092.955,1064.677,1074.37,timeout,9.426,2.6497,24.27,0.972,10014.88,288.0,1091.185,1.77,9.235,3.54,0.3165,1086.076,1091.185,3,bear,,0.7043,0.0382,0.2575,0.2575,5.239
2016-02-16 19:00:00+00:00,2016-02-16 19:15:00+00:00,2016-02-17 00:40:00+00:00,BUY,newyork,rejection,181,1204.399,1195.736,1221.725,1195.686,stop,8.663,2.8901,-25.18,-1.006,9989.7,,1197.1,1.364,8.438,2.727,0.3456,1197.1,1202.906,2,bull,,0.2548,0.1663,0.5788,0.8337,1.779
2016-02-17 02:30:00+00:00,2016-02-17 02:45:00+00:00,2016-02-18 16:06:00+00:00,BUY,off,rejection,181,1203.481,1195.721,1219.001,1219.001,target,7.76,3.2183,49.95,2.0,10039.65,,1196.762,1.041,7.524,2.082,0.3561,1197.1,1202.906,2,bull,,0.5284,0.0325,0.439,0.9675,1.399
2016-03-09 17:15:00+00:00,2016-03-09 17:30:00+00:00,2016-03-10 12:47:00+00:00,BUY,newyork,rejection,190,1256.161,1244.502,1279.479,1244.452,stop,11.659,2.1528,-25.21,-1.004,10014.44,,1246.072,1.57,11.464,3.141,0.3333,1246.072,1255.905,2,bull,,0.8389,0.0032,0.1579,0.9968,1.58
2016-04-19 14:45:00+00:00,2016-04-19 15:00:00+00:00,2016-04-20 19:12:00+00:00,BUY,overlap,rejection,193,1253.96,1245.283,1271.314,1245.233,stop,8.677,2.8853,-25.18,-1.006,9989.26,,1246.402,1.119,8.467,2.239,0.2741,1246.402,1252.828,4,bull,,0.2145,0.1131,0.6724,0.8869,2.17
2016-04-20 19:45:00+00:00,2016-04-20 20:00:00+00:00,2016-04-21 12:03:00+00:00,BUY,newyork,rejection,196,1245.282,1237.163,1261.52,1261.52,target,8.119,3.0759,49.95,2.0,10039.2,,1238.279,1.115,7.857,2.231,0.3468,1238.279,1244.681,3,bull,,0.8124,0.1853,0.0024,0.8147,2.327
2016-04-21 14:00:00+00:00,2016-04-21 14:15:00+00:00,2016-04-22 01:03:00+00:00,BUY,overlap,rejection,193,1253.941,1244.478,1272.867,1244.428,stop,9.463,2.6522,-25.23,-1.005,10013.97,,1246.402,1.924,9.242,3.848,0.3361,1246.402,1252.828,4,bull,,0.7791,0.1275,0.0934,0.8725,5.731
2016-04-22 14:15:00+00:00,2016-04-22 14:30:00+00:00,2016-04-22 15:45:00+00:00,BUY,overlap,rejection,196,1245.13,1236.778,1261.834,1236.728,stop,8.352,2.9975,-25.18,-1.006,9988.79,5.0,1238.018,1.24,8.213,2.48,0.3009,1238.018,1244.941,4,bull,,0.2223,0.1056,0.6721,0.8944,2.742
2016-06-13 15:30:00+00:00,2016-06-13 15:45:00+00:00,2016-06-14 08:02:00+00:00,BUY,newyork,rejection,211,1285.658,1276.317,1304.34,1276.267,stop,9.341,2.6734,-25.11,-1.005,9963.68,,1277.56,1.243,9.142,2.486,0.2901,1277.56,1283.986,3,bull,,0.4866,0.0281,0.4852,0.9719,3.27
2016-06-15 19:00:00+00:00,2016-06-15 19:15:00+00:00,2016-06-16 19:27:00+00:00,BUY,newyork,rejection,233,1293.432,1282.015,1316.266,1281.965,stop,11.417,2.1818,-25.02,-1.004,9938.67,,1283.431,1.416,11.146,2.832,0.3673,1285.873,1291.344,2,bull,,0.5504,0.0591,0.3905,0.9409,3.036
2016-06-16 22:00:00+00:00,2016-06-16 22:15:00+00:00,2016-06-17 19:50:00+00:00,BUY,off,rejection,234,1280.951,1273.207,1296.439,1296.439,target,7.744,3.2085,49.69,2.0,9988.36,,1274.85,1.643,7.497,3.287,0.4971,1274.85,1280.087,2,bull,,0.4878,0.0077,0.5045,0.9923,2.776
2016-06-19 23:00:00+00:00,2016-06-19 23:15:00+00:00,2016-06-20 10:55:00+00:00,BUY,off,rejection,233,1292.3,1279.659,1317.582,1279.609,stop,12.641,1.9754,-25.07,-1.004,9963.29,,1281.274,1.616,12.401,3.231,0.5475,1285.873,1291.344,2,bull,,0.5633,0.0104,0.4263,0.9896,3.426
2016-06-20 14:30:00+00:00,2016-06-20 14:45:00+00:00,2016-06-21 11:03:00+00:00,BUY,overlap,rejection,234,1282.062,1273.171,1299.844,1273.121,stop,8.891,2.8015,-25.05,-1.006,9938.24,,1274.272,1.102,8.649,2.203,0.3168,1274.272,1280.665,3,bull,,0.774,0.0256,0.2004,0.9744,2.971
2016-07-07 16:45:00+00:00,2016-07-07 17:00:00+00:00,2016-07-08 12:30:00+00:00,BUY,newyork,rejection,238,1361.281,1352.033,1379.777,1351.983,stop,9.248,2.6866,-24.98,-1.005,9913.26,74.0,1353.251,1.218,9.046,2.436,0.3091,1355.563,1360.596,2,bull,,0.7085,0.2656,0.0258,0.7344,3.676
2016-07-08 17:45:00+00:00,2016-07-08 18:00:00+00:00,2016-07-11 13:14:00+00:00,BUY,newyork,rejection,238,1360.9,1351.335,1380.03,1351.285,stop,9.565,2.591,-24.91,-1.005,9888.35,,1352.975,1.64,9.314,3.28,0.3339,1355.563,1360.596,2,bull,,0.7219,0.2696,0.0084,0.7304,2.491
2016-07-12 10:15:00+00:00,2016-07-12 10:30:00+00:00,2016-07-12 11:05:00+00:00,BUY,london,rejection,246,1353.732,1348.032,1365.132,1347.982,stop,5.7,4.337,-24.94,-1.009,9863.41,,1348.86,0.828,5.514,1.656,0.2837,1348.86,1353.001,2,bull,,0.8423,0.1214,0.0364,0.8786,1.1
2016-08-04 05:30:00+00:00,2016-08-04 05:45:00+00:00,2016-08-04 12:34:00+00:00,BUY,off,rejection,246,1353.271,1348.162,1363.489,1363.489,target,5.109,4.8265,49.32,2.0,9912.73,,1348.86,0.698,4.898,1.396,0.305,1348.86,1353.001,2,bull,,0.7397,0.2603,0.0,0.7397,1.385
2016-08-10 13:30:00+00:00,2016-08-10 13:45:00+00:00,2016-08-10 14:18:00+00:00,BUY,overlap,rejection,246,1353.45,1346.869,1366.612,1346.819,stop,6.581,3.7657,-24.97,-1.008,9887.76,,1347.788,0.919,6.33,1.838,0.2771,1347.788,1352.405,3,bull,,0.15,0.119,0.7311,0.881,2.951
2016-08-11 14:00:00+00:00,2016-08-11 14:15:00+00:00,2016-08-11 18:02:00+00:00,BUY,overlap,rejection,248,1350.878,1342.913,1366.808,1342.863,stop,7.965,3.1035,-24.87,-1.006,9862.88,,1343.909,0.996,7.76,1.992,0.2905,1343.935,1348.931,2,bull,,0.7333,0.2667,0.0,0.7333,5.759
2016-09-27 14:00:00+00:00,2016-09-27 14:15:00+00:00,2016-09-28 07:08:00+00:00,BUY,overlap,rejection,259,1328.611,1323.445,1338.943,1323.395,stop,5.166,4.773,-24.9,-1.01,9837.99,,1324.386,0.941,4.97,1.882,0.2658,1324.386,1327.255,2,bull,,0.4722,0.1296,0.3983,0.8704,2.551
2016-11-25 05:45:00+00:00,2016-11-25 06:00:00+00:00,2016-11-25 07:06:00+00:00,SELL,off,rejection,298,1178.271,1184.482,1165.849,1184.532,stop,6.211,3.9599,-24.79,-1.008,9813.19,,1183.551,0.93,5.978,1.861,0.2764,1178.773,1183.551,2,bear,,0.0168,0.7542,0.2291,0.2291,0.895
2016-11-28 00:15:00+00:00,2016-11-28 00:30:00+00:00,2016-11-28 02:04:00+00:00,SELL,off,rejection,299,1188.308,1196.285,1172.354,1196.335,stop,7.977,3.0755,-24.69,-1.006,9788.51,,1195.242,1.043,7.743,2.086,0.3231,1189.03,1195.242,2,bear,,0.1026,0.5871,0.3103,0.3103,2.091
2016-11-28 13:30:00+00:00,2016-11-28 13:45:00+00:00,2016-11-30 16:17:00+00:00,SELL,overlap,rejection,299,1187.971,1196.27,1171.373,1171.373,target,8.299,2.9487,48.94,2.0,9837.45,,1195.242,1.028,8.118,2.056,0.2411,1189.03,1195.242,2,bear,,0.3147,0.5662,0.1191,0.1191,1.734
2016-12-12 18:15:00+00:00,2016-12-12 18:30:00+00:00,2016-12-14 19:12:00+00:00,SELL,newyork,rejection,303,1163.679,1169.373,1152.291,1152.291,target,5.694,4.3192,49.19,2.0,9886.64,,1168.435,0.938,5.475,1.877,0.273,1164.122,1168.435,2,bear,,0.4281,0.4392,0.1328,0.1328,2.301
2017-04-10 01:15:00+00:00,2017-04-10 01:30:00+00:00,2017-04-10 11:31:00+00:00,BUY,off,rejection,342,1253.061,1249.072,1261.039,1249.022,stop,3.989,6.1962,-25.03,-1.013,9861.61,,1249.716,0.645,3.853,1.289,0.2239,1249.716,1252.391,3,bull,,0.4952,0.2802,0.2246,0.7198,1.089
2017-04-10 17:45:00+00:00,2017-04-10 18:00:00+00:00,2017-04-11 13:04:00+00:00,BUY,newyork,rejection,342,1253.072,1249.017,1261.182,1261.182,target,4.055,6.0799,49.31,2.0,9910.92,,1249.716,0.699,3.851,1.398,0.262,1249.716,1252.391,3,bull,,0.9687,0.0158,0.0154,0.9842,1.294
2017-04-21 13:00:00+00:00,2017-04-21 13:15:00+00:00,2017-04-21 14:19:00+00:00,BUY,overlap,rejection,359,1283.792,1279.647,1292.082,1279.597,stop,4.145,5.9776,-25.08,-1.012,9885.84,,1280.22,0.573,4.0,1.146,0.2362,1280.22,1283.221,2,bull,,0.5932,0.0943,0.3125,0.9057,1.957
2017-04-21 14:30:00+00:00,2017-04-21 14:45:00+00:00,2017-04-23 22:00:00+00:00,BUY,overlap,rejection,359,1284.072,1278.362,1295.492,1278.312,stop,5.71,4.3283,-24.93,-1.009,9860.91,25.0,1279.139,0.777,5.529,1.554,0.2223,1280.22,1283.221,2,bull,,0.6875,0.1713,0.1411,0.8287,3.876
2017-05-31 18:45:00+00:00,2017-05-31 19:00:00+00:00,2017-05-31 20:59:00+00:00,BUY,newyork,rejection,377,1272.209,1267.851,1280.925,1267.801,stop,4.358,5.6568,-24.94,-1.011,9835.98,,1268.6,0.75,4.236,1.5,0.2435,1268.6,1271.498,2,bull,,0.7454,0.0904,0.1642,0.9096,1.261
2017-08-09 15:15:00+00:00,2017-08-09 15:30:00+00:00,2017-08-10 13:03:00+00:00,BUY,overlap,rejection,406,1274.371,1268.965,1285.183,1285.183,target,5.406,4.5486,49.18,2.0,9885.16,,1269.825,0.861,5.227,1.722,0.2297,1269.825,1274.002,3,bull,,0.7237,0.063,0.2133,0.937,1.826
2017-08-18 14:45:00+00:00,2017-08-18 15:00:00+00:00,2017-08-18 16:15:00+00:00,BUY,overlap,rejection,411,1294.821,1287.952,1308.559,1287.902,stop,6.869,3.5977,-24.89,-1.007,9860.26,5.0,1288.968,1.016,6.649,2.031,0.2317,1288.968,1293.452,2,bull,,0.7296,0.2495,0.021,0.7505,1.646
2017-08-20 22:15:00+00:00,2017-08-20 22:30:00+00:00,2017-08-21 13:33:00+00:00,BUY,off,rejection,412,1283.829,1279.379,1292.729,1292.729,target,4.45,5.5395,49.3,2.0,9909.56,,1280.245,0.866,4.241,1.733,0.3185,1280.245,1282.793,2,bull,,0.4899,0.0245,0.4856,0.9755,1.041
2017-08-22 14:00:00+00:00,2017-08-22 14:15:00+00:00,2017-08-25 13:41:00+00:00,BUY,overlap,rejection,412,1285.308,1278.491,1298.942,1278.441,stop,6.817,3.6341,-24.96,-1.007,9884.61,,1279.405,0.915,6.644,1.829,0.2223,1279.405,1282.858,3,bull,,0.3338,0.1705,0.4957,0.8295,3.664
2017-09-05 18:30:00+00:00,2017-09-05 18:45:00+00:00,2017-09-06 14:34:00+00:00,BUY,newyork,rejection,423,1341.552,1335.947,1352.762,1335.897,stop,5.605,4.4088,-24.93,-1.009,9859.68,,1336.825,0.878,5.463,1.756,0.2314,1337.369,1341.188,2,bull,,0.6867,0.1737,0.1396,0.8263,1.747
2017-09-07 13:15:00+00:00,2017-09-07 13:30:00+00:00,2017-09-08 05:00:00+00:00,BUY,overlap,rejection,423,1342.469,1336.398,1354.611,1354.611,target,6.071,4.0602,49.3,2.0,9908.98,58.0,1337.369,0.972,5.932,1.943,0.2221,1337.369,1341.188,2,bull,,0.8073,0.0637,0.129,0.9363,1.883
2018-01-11 19:00:00+00:00,2018-01-11 19:15:00+00:00,2018-01-12 09:02:00+00:00,BUY,newyork,rejection,470,1323.558,1319.799,1331.076,1331.076,target,3.759,6.5902,49.54,2.0,9958.52,,1320.425,0.626,3.586,1.252,0.2222,1320.425,1323.36,2,bull,,0.814,0.0927,0.0933,0.9073,0.97
2018-01-12 15:30:00+00:00,2018-01-12 15:45:00+00:00,2018-01-17 23:30:00+00:00,BUY,overlap,rejection,472,1330.849,1323.858,1344.831,1328.071,timeout,6.991,3.5612,-9.89,-0.397,9948.63,288.0,1324.717,0.859,6.82,1.719,0.2211,1324.717,1329.168,2,bull,,0.9132,0.0649,0.022,0.9351,2.026
2018-01-18 00:00:00+00:00,2018-01-18 00:15:00+00:00,2018-01-23 03:15:00+00:00,BUY,off,rejection,472,1329.701,1323.895,1341.313,1335.932,timeout,5.806,4.2838,26.69,1.073,9975.32,288.0,1324.717,0.823,5.637,1.645,0.2451,1324.717,1329.168,2,bull,,0.8971,0.033,0.0699,0.967,1.015
2018-01-25 19:45:00+00:00,2018-01-25 20:00:00+00:00,2018-01-29 15:53:00+00:00,BUY,newyork,rejection,474,1347.939,1340.961,1361.895,1340.911,stop,6.978,3.5738,-25.12,-1.007,9950.2,,1342.568,1.607,6.857,3.214,0.2356,1342.831,1346.009,2,bull,,0.4071,0.0317,0.5611,0.9683,5.422
2018-01-30 14:00:00+00:00,2018-01-30 14:15:00+00:00,2018-01-30 15:57:00+00:00,BUY,overlap,rejection,474,1348.362,1341.554,1361.978,1341.504,stop,6.808,3.6539,-25.06,-1.007,9925.14,,1342.388,0.834,6.648,1.669,0.2115,1342.831,1346.009,2,bull,,0.6582,0.2299,0.1119,0.7701,3.321
2018-02-01 00:00:00+00:00,2018-02-01 00:15:00+00:00,2018-02-01 01:24:00+00:00,BUY,off,rejection,474,1346.882,1341.881,1356.884,1341.831,stop,5.001,4.9616,-25.06,-1.01,9900.08,,1342.831,0.95,4.834,1.9,0.2378,1342.831,1346.009,2,bull,,0.9615,0.0251,0.0134,0.9749,1.415
2018-02-02 14:15:00+00:00,2018-02-02 14:30:00+00:00,2018-02-02 15:17:00+00:00,BUY,overlap,rejection,475,1336.619,1328.977,1351.903,1328.927,stop,7.642,3.2387,-24.91,-1.007,9875.17,,1329.939,0.962,7.508,1.925,0.224,1329.939,1336.021,4,bull,,0.4105,0.1555,0.434,0.8445,2.842
2018-02-02 15:15:00+00:00,2018-02-02 15:30:00+00:00,2018-02-06 02:00:00+00:00,BUY,overlap,rejection,472,1330.161,1323.648,1343.187,1343.187,target,6.513,3.7906,49.38,2.0,9924.55,130.0,1324.717,1.07,6.372,2.14,0.2109,1324.717,1329.168,2,bull,,0.0131,0.2603,0.7266,0.7397,2.287
2018-02-26 14:45:00+00:00,2018-02-26 15:00:00+00:00,2018-02-27 13:07:00+00:00,BUY,overlap,rejection,494,1334.258,1329.715,1343.344,1329.665,stop,4.543,5.4614,-25.08,-1.011,9899.46,,1330.479,0.764,4.305,1.527,0.2163,1330.638,1333.379,2,bull,,0.5987,0.3241,0.0772,0.6759,2.635
2018-04-18 12:45:00+00:00,2018-04-18 13:00:00+00:00,2018-04-18 19:14:00+00:00,BUY,overlap,rejection,503,1353.362,1347.58,1364.926,1347.53,stop,5.782,4.2803,-24.96,-1.009,9874.5,,1348.343,0.763,5.656,1.525,0.2199,1349.158,1352.39,2,bull,,0.8763,0.059,0.0646,0.941,1.601
2018-04-19 08:45:00+00:00,2018-04-19 09:00:00+00:00,2018-04-19 09:25:00+00:00,BUY,london,rejection,503,1352.578,1348.577,1360.58,1348.527,stop,4.001,6.17,-24.99,-1.012,9849.51,,1349.158,0.581,3.848,1.162,0.2083,1349.158,1352.39,2,bull,,0.5596,0.146,0.2944,0.854,1.007
2018-07-03 16:30:00+00:00,2018-07-03 16:45:00+00:00,2018-07-04 00:57:00+00:00,SELL,newyork,rejection,541,1253.048,1257.601,1243.942,1257.651,stop,4.553,5.4083,-24.89,-1.011,9824.61,,1256.921,0.68,4.397,1.359,0.2243,1253.469,1256.586,2,bear,,0.3958,0.3842,0.2199,0.2199,1.25
2018-07-10 10:45:00+00:00,2018-07-10 11:00:00+00:00,2018-07-10 12:45:00+00:00,SELL,london,rejection,544,1249.968,1254.424,1241.056,1254.474,stop,4.456,5.512,-24.84,-1.011,9799.77,7.0,1253.888,0.536,4.278,1.072,0.2159,1250.375,1253.888,2,bear,,0.9485,0.0218,0.0297,0.0297,2.914
2018-07-10 13:45:00+00:00,2018-07-10 14:00:00+00:00,2018-07-11 17:01:00+00:00,SELL,overlap,rejection,541,1253.119,1257.273,1244.811,1244.811,target,4.154,5.8978,49.0,2.0,9848.77,,1256.586,0.686,3.989,1.373,0.2334,1253.469,1256.586,2,bear,,0.5293,0.3832,0.0876,0.0876,1.656
2018-07-26 12:45:00+00:00,2018-07-26 13:00:00+00:00,2018-07-31 13:05:00+00:00,SELL,overlap,rejection,551,1226.778,1231.388,1217.558,1217.558,target,4.61,5.341,49.24,2.0,9898.02,,1230.825,0.563,4.448,1.125,0.2268,1227.471,1230.683,3,bear,,0.9013,0.044,0.0547,0.0547,2.624
2018-08-03 16:30:00+00:00,2018-08-03 16:45:00+00:00,2018-08-08 19:45:00+00:00,SELL,newyork,rejection,554,1215.638,1220.746,1205.422,1213.652,timeout,5.108,4.8444,9.62,0.389,9907.64,288.0,1220.093,0.653,4.947,1.305,0.2135,1216.66,1220.093,3,bear,,0.9906,0.0004,0.009,0.009,1.112
2018-08-09 06:30:00+00:00,2018-08-09 06:45:00+00:00,2018-08-10 06:11:00+00:00,SELL,off,rejection,559,1214.071,1217.745,1206.723,1206.723,target,3.674,6.7417,49.54,2.0,9957.18,,1217.303,0.442,3.459,0.884,0.2268,1214.772,1217.303,2,bear,,0.8563,0.0509,0.0928,0.0928,1.218
2018-08-10 15:15:00+00:00,2018-08-10 15:30:00+00:00,2018-08-13 09:17:00+00:00,SELL,overlap,rejection,559,1213.831,1219.1,1203.293,1203.293,target,5.269,4.7244,49.79,2.0,10006.96,,1218.294,0.807,5.104,1.613,0.2124,1214.912,1218.294,3,bear,,0.5405,0.1863,0.2732,0.2732,1.782
2018-09-07 17:00:00+00:00,2018-09-07 17:15:00+00:00,2018-09-11 20:34:00+00:00,SELL,newyork,rejection,573,1194.399,1199.112,1184.973,1199.162,stop,4.713,5.3082,-25.28,-1.011,9981.68,,1198.336,0.777,4.549,1.554,0.2364,1194.712,1197.419,2,bear,,0.8674,0.1323,0.0003,0.0003,1.727
2018-09-11 23:45:00+00:00,2018-09-12 00:00:00+00:00,2018-09-12 15:15:00+00:00,SELL,off,rejection,562,1196.948,1200.155,1190.534,1200.205,stop,3.207,7.7812,-25.34,-1.016,9956.34,61.0,1199.74,0.415,3.08,0.83,0.2077,1197.609,1199.74,2,bear,,0.9864,0.0,0.0136,0.0136,0.735
2018-09-14 18:00:00+00:00,2018-09-14 18:15:00+00:00,2018-09-17 10:44:00+00:00,SELL,newyork,rejection,573,1194.368,1198.263,1186.578,1198.313,stop,3.895,6.3905,-25.21,-1.013,9931.13,,1197.419,0.844,3.729,1.687,0.2249,1194.712,1197.419,2,bear,,0.8995,0.0003,0.1002,0.1002,1.801
2018-09-26 18:15:00+00:00,2018-09-26 18:30:00+00:00,2018-09-27 14:52:00+00:00,SELL,newyork,rejection,562,1195.268,1201.342,1183.12,1183.12,target,6.074,4.0876,49.66,2.0,9980.78,,1200.476,0.866,5.902,1.731,0.2291,1197.548,1200.476,3,bear,,0.566,0.1534,0.2806,0.2806,3.851
