signal_ts,entry_ts,direction,structural_stop,atr_buffer,stop,stop_distance,ref_close,atr15,spread,zone_id,zone_lo,zone_hi,zone_touches,setup,session,regime,bars_to_retest,retest_completed,body_pct,upper_wick_pct,lower_wick_pct,close_pos,range
2015-04-23 13:00:00+00:00,2015-04-23 13:15:00+00:00,-1,1193.081,0.793,1193.875,5.062,1188.812,1.587,0.2612,39,1189.485,1193.081,2,rejection,overlap,bear,,,0.3156,0.6758,0.0086,0.0086,1.694
2015-04-23 14:00:00+00:00,2015-04-23 14:15:00+00:00,-1,1193.081,0.959,1194.04,6.663,1187.377,1.917,0.2986,39,1189.485,1193.081,2,rejection,overlap,bear,,,0.0008,0.6934,0.3058,0.3058,3.058
2015-04-24 13:15:00+00:00,2015-04-24 13:30:00+00:00,-1,1193.081,0.887,1193.968,6.223,1187.745,1.774,0.2681,39,1189.485,1193.081,2,rejection,overlap,bear,,,0.8067,0.0544,0.1389,0.1389,2.084
2015-04-24 16:45:00+00:00,2015-04-24 17:00:00+00:00,-1,1182.495,1.044,1183.539,7.575,1175.963,2.088,0.2625,38,1177.026,1182.495,3,rejection,newyork,bear,,,0.6331,0.0785,0.2884,0.2884,2.204
2015-05-08 08:30:00+00:00,2015-05-08 08:45:00+00:00,-1,1190.35,0.495,1190.844,3.812,1187.032,0.989,0.2903,47,1187.08,1190.35,2,rejection,london,bear,,,0.2875,0.6569,0.0556,0.0556,1.385
2015-05-08 10:30:00+00:00,2015-05-08 10:45:00+00:00,-1,1190.35,0.558,1190.907,3.953,1186.954,1.115,0.3075,47,1187.08,1190.35,2,rejection,london,bear,,,0.1559,0.6265,0.2176,0.2176,1.184
2015-05-08 13:30:00+00:00,2015-05-08 13:45:00+00:00,-1,1196.387,1.491,1197.878,9.814,1188.063,2.981,0.3095,42,1190.165,1196.387,6,rejection,overlap,bear,,,0.8355,0.0835,0.0809,0.0809,4.861
2015-05-08 13:45:00+00:00,2015-05-08 14:00:00+00:00,-1,1194.12,1.484,1195.604,9.538,1186.066,2.968,0.2986,47,1187.08,1190.35,2,rejection,overlap,bear,,,0.7036,0.2482,0.0482,0.0482,2.798
2015-05-08 14:15:00+00:00,2015-05-08 14:30:00+00:00,-1,1193.617,1.416,1195.033,9.008,1186.024,2.832,0.2755,47,1187.08,1190.35,2,rejection,overlap,bear,,,0.3945,0.4719,0.1336,0.1336,1.524
2015-06-01 11:45:00+00:00,2015-06-01 12:00:00+00:00,-1,1190.35,0.569,1190.918,4.363,1186.555,1.137,0.2706,47,1187.08,1190.35,2,rejection,london,bear,,,0.2879,0.3894,0.3228,0.3228,1.261
2015-06-01 14:00:00+00:00,2015-06-01 14:15:00+00:00,-1,1206.956,1.275,1208.231,7.912,1200.32,2.55,0.2696,60,1201.897,1206.956,3,rejection,overlap,bear,,,0.7878,0.0,0.2122,0.2122,4.633
2015-06-01 15:00:00+00:00,2015-06-01 15:15:00+00:00,-1,1204.394,1.318,1205.713,9.966,1195.747,2.637,0.2667,48,1196.125,1200.96,5,rejection,overlap,bear,,,0.823,0.0173,0.1597,0.1597,5.753
2015-06-01 17:00:00+00:00,2015-06-01 17:15:00+00:00,-1,1195.8,1.183,1196.983,8.473,1188.51,2.365,0.2709,52,1189.992,1195.148,5,rejection,newyork,bear,,,0.9463,0.0181,0.0356,0.0356,2.821
2015-06-02 07:45:00+00:00,2015-06-02 08:00:00+00:00,-1,1190.7,0.683,1191.384,4.333,1187.051,1.366,0.2686,47,1187.08,1190.35,2,rejection,london,bear,,,0.3986,0.5534,0.048,0.048,1.553
2015-06-02 08:30:00+00:00,2015-06-02 08:45:00+00:00,-1,1190.35,0.665,1191.014,3.938,1187.077,1.329,0.2884,47,1187.08,1190.35,2,rejection,london,bear,,,0.1285,0.8715,0.0,0.0,1.039
2015-06-02 09:00:00+00:00,2015-06-02 09:15:00+00:00,-1,1190.35,0.649,1190.998,3.983,1187.015,1.297,0.2861,47,1187.08,1190.35,2,rejection,london,bear,,,0.0581,0.7608,0.1811,0.1811,0.972
2015-06-02 09:15:00+00:00,2015-06-02 09:30:00+00:00,-1,1190.35,0.65,1191.0,4.742,1186.258,1.301,0.2866,47,1187.08,1190.35,2,rejection,london,bear,,,0.5697,0.3605,0.0699,0.0699,1.346
2015-06-03 13:45:00+00:00,2015-06-03 14:00:00+00:00,-1,1195.148,0.908,1196.056,6.178,1189.878,1.817,0.3049,52,1189.992,1195.148,5,rejection,overlap,bear,,,0.2498,0.484,0.2661,0.2661,1.565
2015-06-03 14:15:00+00:00,2015-06-03 14:30:00+00:00,-1,1195.148,0.924,1196.072,6.17,1189.902,1.848,0.2952,52,1189.992,1195.148,5,rejection,overlap,bear,,,0.5108,0.334,0.1552,0.1552,1.846
2015-06-03 15:30:00+00:00,2015-06-03 15:45:00+00:00,-1,1195.148,0.801,1195.949,6.197,1189.751,1.601,0.1977,52,1189.992,1195.148,5,rejection,newyork,bear,,,0.7445,0.0063,0.2492,0.2492,1.666
2015-06-04 06:00:00+00:00,2015-06-04 06:15:00+00:00,-1,1187.303,0.584,1187.886,4.003,1183.883,1.167,0.2957,62,1184.411,1187.303,3,rejection,off,bear,,,0.4966,0.3631,0.1403,0.1403,2.235
2015-06-04 06:15:00+00:00,2015-06-04 06:30:00+00:00,-1,1187.303,0.59,1187.892,4.008,1183.884,1.179,0.3104,62,1184.411,1187.303,3,rejection,off,bear,,,0.0498,0.688,0.2623,0.2623,1.336
2015-06-04 08:45:00+00:00,2015-06-04 09:00:00+00:00,-1,1187.303,0.853,1188.155,5.555,1182.6,1.706,0.3211,62,1184.411,1187.303,3,rejection,london,bear,,,0.7724,0.1725,0.0552,0.0552,3.282
2015-06-04 12:45:00+00:00,2015-06-04 13:00:00+00:00,-1,1185.983,1.001,1186.984,7.885,1179.099,2.001,0.2987,54,1180.656,1185.983,3,rejection,overlap,bear,,,0.5611,0.1973,0.2416,0.2416,3.015
2015-06-04 13:45:00+00:00,2015-06-04 14:00:00+00:00,-1,1183.856,1.121,1184.977,8.719,1176.258,2.241,0.2875,53,1177.708,1182.18,5,rejection,overlap,bear,,,0.387,0.2811,0.3318,0.3318,2.682
2015-06-04 18:45:00+00:00,2015-06-04 19:00:00+00:00,-1,1182.18,0.769,1182.949,5.485,1177.463,1.537,0.2649,53,1177.708,1182.18,5,rejection,newyork,bear,,,0.6751,0.2348,0.0901,0.0901,0.832
2015-06-04 19:00:00+00:00,2015-06-04 19:15:00+00:00,-1,1182.18,0.75,1182.93,5.589,1177.341,1.499,0.2793,53,1177.708,1182.18,5,rejection,newyork,bear,,,0.1135,0.5779,0.3086,0.3086,1.005
2015-06-04 19:30:00+00:00,2015-06-04 19:45:00+00:00,-1,1182.18,0.701,1182.881,5.521,1177.36,1.401,0.2911,53,1177.708,1182.18,5,rejection,newyork,bear,,,0.2346,0.6169,0.1485,0.1485,0.68
2015-06-09 16:00:00+00:00,2015-06-09 16:15:00+00:00,-1,1182.18,0.683,1182.863,5.332,1177.53,1.366,0.2943,53,1177.708,1182.18,5,rejection,newyork,bear,,,0.8197,0.161,0.0192,0.0192,1.065
2015-06-10 07:15:00+00:00,2015-06-10 07:30:00+00:00,-1,1187.303,0.609,1187.911,3.556,1184.355,1.218,0.2592,62,1184.411,1187.303,3,rejection,london,bear,,,0.1164,0.7451,0.1385,0.1385,0.975
2015-06-11 12:45:00+00:00,2015-06-11 13:00:00+00:00,-1,1187.303,0.994,1188.297,5.379,1182.918,1.989,0.3011,62,1184.411,1187.303,3,rejection,overlap,bear,,,0.2271,0.4531,0.3198,0.3198,3.384
2015-06-11 16:00:00+00:00,2015-06-11 16:15:00+00:00,-1,1185.983,0.911,1186.895,6.609,1180.286,1.823,0.2423,54,1180.656,1185.983,3,rejection,newyork,bear,,,0.3825,0.2912,0.3263,0.3263,1.238
2015-06-14 23:30:00+00:00,2015-06-14 23:45:00+00:00,-1,1187.303,0.524,1187.826,3.756,1184.07,1.047,0.3758,62,1184.411,1187.303,3,rejection,off,bear,,,0.908,0.0305,0.0615,0.0615,0.821
2015-06-15 13:45:00+00:00,2015-06-15 14:00:00+00:00,-1,1185.413,0.966,1186.378,4.653,1181.725,1.931,0.2933,68,1182.042,1185.413,2,rejection,overlap,bear,,,0.457,0.4524,0.0906,0.0906,1.291
2015-06-15 15:00:00+00:00,2015-06-15 15:15:00+00:00,-1,1185.413,0.908,1186.321,4.641,1181.68,1.817,0.2841,68,1182.042,1185.413,2,rejection,overlap,bear,,,0.3225,0.347,0.3305,0.3305,1.18
2015-06-15 15:45:00+00:00,2015-06-15 16:00:00+00:00,-1,1195.173,1.151,1196.324,7.244,1189.08,2.301,0.2687,52,1189.967,1195.173,6,rejection,newyork,bear,,,0.5791,0.0997,0.3212,0.3212,1.966
2015-07-13 09:15:00+00:00,2015-07-13 09:30:00+00:00,-1,1159.631,0.78,1160.411,4.771,1155.64,1.56,0.3097,74,1155.917,1159.631,3,rejection,london,bear,,,0.484,0.4569,0.059,0.059,1.456
2015-07-13 12:00:00+00:00,2015-07-13 12:15:00+00:00,-1,1159.631,0.695,1160.326,4.976,1155.35,1.391,0.3063,74,1155.917,1159.631,3,rejection,overlap,bear,,,0.4256,0.4026,0.1718,0.1718,1.978
2015-07-13 12:30:00+00:00,2015-07-13 12:45:00+00:00,-1,1159.631,0.692,1160.323,4.542,1155.78,1.384,0.3033,74,1155.917,1159.631,3,rejection,overlap,bear,,,0.3919,0.452,0.1561,0.1561,1.249
2015-07-14 15:00:00+00:00,2015-07-14 15:15:00+00:00,-1,1159.9,0.684,1160.584,5.003,1155.581,1.369,0.2762,74,1155.917,1159.631,3,rejection,overlap,bear,,,0.3775,0.4962,0.1263,0.1263,1.12
2015-07-14 15:15:00+00:00,2015-07-14 15:30:00+00:00,-1,1159.631,0.678,1160.309,4.747,1155.562,1.356,0.2882,74,1155.917,1159.631,3,rejection,overlap,bear,,,0.0034,0.7136,0.283,0.283,1.189
2015-07-15 15:15:00+00:00,2015-07-15 15:30:00+00:00,-1,1149.593,0.925,1150.518,5.227,1145.291,1.851,0.2851,78,1145.814,1149.593,2,rejection,overlap,bear,,,0.9534,0.0115,0.0351,0.0351,2.134
2015-07-15 15:45:00+00:00,2015-07-15 16:00:00+00:00,-1,1149.593,0.966,1150.559,5.13,1145.428,1.931,0.2887,78,1145.814,1149.593,2,rejection,newyork,bear,,,0.9121,0.0052,0.0827,0.0827,1.905
2015-07-16 13:15:00+00:00,2015-07-16 13:30:00+00:00,-1,1149.593,0.781,1150.374,5.98,1144.394,1.563,0.2813,78,1145.814,1149.593,2,rejection,overlap,bear,,,0.7913,0.1325,0.0762,0.0762,2.218
2015-09-16 15:30:00+00:00,2015-09-16 15:45:00+00:00,-1,1126.144,0.881,1127.024,6.264,1120.76,1.761,0.3066,97,1121.721,1126.144,2,rejection,newyork,bear,,,0.7116,0.2882,0.0002,0.0002,2.221
2015-11-19 16:00:00+00:00,2015-11-19 16:15:00+00:00,-1,1086.545,0.992,1087.537,5.192,1082.345,1.983,0.3013,140,1083.251,1086.545,4,rejection,overlap,bear,,,0.608,0.2364,0.1556,0.1556,1.25
2015-11-19 17:15:00+00:00,2015-11-19 17:30:00+00:00,-1,1087.52,1.098,1088.618,6.262,1082.356,2.197,0.2862,140,1083.251,1086.545,4,rejection,newyork,bear,,,0.483,0.2937,0.2234,0.2234,2.261
2015-11-20 14:15:00+00:00,2015-11-20 14:30:00+00:00,-1,1087.014,0.804,1087.818,5.553,1082.265,1.608,0.2337,140,1083.251,1086.545,4,rejection,overlap,bear,,,0.3126,0.6077,0.0797,0.0797,1.261
2015-12-01 02:15:00+00:00,2015-12-01 02:30:00+00:00,-1,1076.179,0.927,1077.106,4.935,1072.17,1.854,0.3,150,1072.734,1076.179,2,rejection,off,bear,,,0.8338,0.0,0.1662,0.1662,3.105
2015-12-01 02:30:00+00:00,2015-12-01 02:45:00+00:00,-1,1076.179,0.923,1077.101,5.491,1071.61,1.846,0.3063,150,1072.734,1076.179,2,rejection,off,bear,,,0.329,0.6451,0.0259,0.0259,1.735
2015-12-03 18:45:00+00:00,2015-12-03 19:00:00+00:00,-1,1069.208,1.076,1070.283,7.983,1062.3,2.151,0.3548,147,1063.487,1069.208,4,rejection,newyork,bear,,,0.7019,0.1967,0.1014,0.1014,2.293
2015-12-03 20:30:00+00:00,2015-12-03 20:45:00+00:00,-1,1069.208,1.0,1070.208,7.718,1062.49,2.0,0.3968,147,1063.487,1069.208,4,rejection,newyork,bear,,,0.765,0.0002,0.2348,0.2348,3.0
2015-12-04 15:45:00+00:00,2015-12-04 16:00:00+00:00,-1,1091.185,1.77,1092.955,9.235,1083.72,3.54,0.3165,143,1086.076,1091.185,3,rejection,overlap,bear,,,0.7043,0.0382,0.2575,0.2575,5.239
2016-02-16 19:00:00+00:00,2016-02-16 19:15:00+00:00,1,1197.1,1.364,1195.736,8.438,1204.174,2.727,0.3456,181,1197.1,1202.906,2,rejection,newyork,bull,,,0.2548,0.1663,0.5788,0.8337,1.779
2016-02-16 23:00:00+00:00,2016-02-16 23:15:00+00:00,1,1197.1,1.109,1195.991,7.619,1203.61,2.218,0.4467,181,1197.1,1202.906,2,rejection,off,bull,,,0.8226,0.0526,0.1248,0.9474,2.565
2016-02-17 02:30:00+00:00,2016-02-17 02:45:00+00:00,1,1196.762,1.041,1195.721,7.524,1203.245,2.082,0.3561,181,1197.1,1202.906,2,rejection,off,bull,,,0.5284,0.0325,0.439,0.9675,1.399
2016-02-17 10:00:00+00:00,2016-02-17 10:15:00+00:00,1,1197.1,1.127,1195.973,7.393,1203.365,2.254,0.2962,181,1197.1,1202.906,2,rejection,london,bull,,,0.3537,0.1086,0.5376,0.8914,2.518
2016-02-17 11:00:00+00:00,2016-02-17 11:15:00+00:00,1,1197.1,1.12,1195.979,8.367,1204.347,2.241,0.3047,181,1197.1,1202.906,2,rejection,london,bull,,,0.6718,0.1695,0.1587,0.8305,2.649
2016-03-09 17:15:00+00:00,2016-03-09 17:30:00+00:00,1,1246.072,1.57,1244.502,11.464,1255.966,3.141,0.3333,190,1246.072,1255.905,2,rejection,newyork,bull,,,0.8389,0.0032,0.1579,0.9968,1.58
2016-04-19 14:45:00+00:00,2016-04-19 15:00:00+00:00,1,1246.402,1.119,1245.283,8.467,1253.75,2.239,0.2741,193,1246.402,1252.828,4,rejection,overlap,bull,,,0.2145,0.1131,0.6724,0.8869,2.17
2016-04-20 14:30:00+00:00,2016-04-20 14:45:00+00:00,1,1246.402,1.021,1245.381,7.72,1253.101,2.042,0.3043,193,1246.402,1252.828,4,rejection,overlap,bull,,,0.5895,0.285,0.1256,0.715,2.154
2016-04-20 19:45:00+00:00,2016-04-20 20:00:00+00:00,1,1238.279,1.115,1237.163,7.857,1245.02,2.231,0.3468,196,1238.279,1244.681,3,rejection,newyork,bull,,,0.8124,0.1853,0.0024,0.8147,2.327
2016-04-21 14:00:00+00:00,2016-04-21 14:15:00+00:00,1,1246.402,1.924,1244.478,9.242,1253.72,3.848,0.3361,193,1246.402,1252.828,4,rejection,overlap,bull,,,0.7791,0.1275,0.0934,0.8725,5.731
2016-04-22 14:15:00+00:00,2016-04-22 14:30:00+00:00,1,1238.018,1.24,1236.778,8.213,1244.991,2.48,0.3009,196,1238.018,1244.941,4,rejection,overlap,bull,,,0.2223,0.1056,0.6721,0.8944,2.742
2016-06-13 15:30:00+00:00,2016-06-13 15:45:00+00:00,1,1277.56,1.243,1276.317,9.142,1285.458,2.486,0.2901,211,1277.56,1283.986,3,rejection,newyork,bull,,,0.4866,0.0281,0.4852,0.9719,3.27
2016-06-13 16:15:00+00:00,2016-06-13 16:30:00+00:00,1,1277.56,1.158,1276.402,8.124,1284.526,2.316,0.3177,211,1277.56,1283.986,3,rejection,newyork,bull,,,0.7006,0.1376,0.1618,0.8624,1.885
2016-06-13 17:15:00+00:00,2016-06-13 17:30:00+00:00,1,1277.56,1.029,1276.531,7.571,1284.102,2.057,0.3127,211,1277.56,1283.986,3,rejection,newyork,bull,,,0.2561,0.1878,0.5561,0.8122,1.004
2016-06-15 19:00:00+00:00,2016-06-15 19:15:00+00:00,1,1283.431,1.416,1282.015,11.146,1293.161,2.832,0.3673,233,1285.873,1291.344,2,rejection,newyork,bull,,,0.5504,0.0591,0.3905,0.9409,3.036
2016-06-16 17:15:00+00:00,2016-06-16 17:30:00+00:00,1,1285.873,1.699,1284.174,11.546,1295.72,3.398,0.3593,233,1285.873,1291.344,2,rejection,newyork,bull,,,0.3026,0.0384,0.659,0.9616,5.731
2016-06-16 22:00:00+00:00,2016-06-16 22:15:00+00:00,1,1274.85,1.643,1273.207,7.497,1280.704,3.287,0.4971,234,1274.85,1280.087,2,rejection,off,bull,,,0.4878,0.0077,0.5045,0.9923,2.776
2016-06-17 02:30:00+00:00,2016-06-17 02:45:00+00:00,1,1274.85,1.155,1273.695,6.92,1280.615,2.31,0.3505,234,1274.85,1280.087,2,rejection,off,bull,,,0.8283,0.0051,0.1666,0.9949,1.081
2016-06-17 02:45:00+00:00,2016-06-17 03:00:00+00:00,1,1274.85,1.155,1273.695,8.415,1282.11,2.311,0.3633,234,1274.85,1280.087,2,rejection,off,bull,,,0.6466,0.117,0.2364,0.883,2.312
2016-06-17 14:00:00+00:00,2016-06-17 14:15:00+00:00,1,1285.873,1.023,1284.85,8.176,1293.026,2.046,0.3022,233,1285.873,1291.344,2,rejection,overlap,bull,,,0.727,0.0972,0.1758,0.9028,2.525
2016-06-17 17:15:00+00:00,2016-06-17 17:30:00+00:00,1,1285.873,1.119,1284.754,7.185,1291.939,2.238,0.359,233,1285.873,1291.344,2,rejection,newyork,bull,,,0.6427,0.126,0.2313,0.874,2.075
2016-06-19 23:00:00+00:00,2016-06-19 23:15:00+00:00,1,1281.274,1.616,1279.659,12.401,1292.06,3.231,0.5475,233,1285.873,1291.344,2,rejection,off,bull,,,0.5633,0.0104,0.4263,0.9896,3.426
2016-06-20 14:30:00+00:00,2016-06-20 14:45:00+00:00,1,1274.272,1.102,1273.171,8.649,1281.82,2.203,0.3168,234,1274.272,1280.665,3,rejection,overlap,bull,,,0.774,0.0256,0.2004,0.9744,2.971
2016-07-07 16:45:00+00:00,2016-07-07 17:00:00+00:00,1,1353.251,1.218,1352.033,9.046,1361.079,2.436,0.3091,238,1355.563,1360.596,2,rejection,newyork,bull,,,0.7085,0.2656,0.0258,0.7344,3.676
2016-07-07 18:30:00+00:00,2016-07-07 18:45:00+00:00,1,1355.563,1.183,1354.38,6.345,1360.725,2.367,0.297,238,1355.563,1360.596,2,rejection,newyork,bull,,,0.8524,0.1389,0.0087,0.8611,2.804
2016-07-07 20:45:00+00:00,2016-07-07 22:00:00+00:00,1,1355.563,0.961,1354.602,6.843,1361.445,1.923,0.4921,238,1355.563,1360.596,2,rejection,newyork,bull,,,0.3463,0.0,0.6537,1.0,1.064
2016-07-07 22:15:00+00:00,2016-07-07 22:30:00+00:00,1,1355.563,0.983,1354.58,6.576,1361.157,1.966,0.4555,238,1355.563,1360.596,2,rejection,off,bull,,,0.8865,0.1135,0.0,0.8865,1.983
2016-07-07 23:45:00+00:00,2016-07-08 00:00:00+00:00,1,1355.563,0.829,1354.734,6.32,1361.055,1.657,0.3521,238,1355.563,1360.596,2,rejection,off,bull,,,0.4626,0.2656,0.2718,0.7344,1.525
2016-07-08 17:45:00+00:00,2016-07-08 18:00:00+00:00,1,1352.975,1.64,1351.335,9.314,1360.649,3.28,0.3339,238,1355.563,1360.596,2,rejection,newyork,bull,,,0.7219,0.2696,0.0084,0.7304,2.491
2016-07-08 18:45:00+00:00,2016-07-08 19:00:00+00:00,1,1355.563,1.481,1354.082,8.699,1362.781,2.962,0.3158,238,1355.563,1360.596,2,rejection,newyork,bull,,,0.8785,0.1049,0.0166,0.8951,2.626
2016-07-12 10:15:00+00:00,2016-07-12 10:30:00+00:00,1,1348.86,0.828,1348.032,5.514,1353.546,1.656,0.2837,246,1348.86,1353.001,2,rejection,london,bull,,,0.8423,0.1214,0.0364,0.8786,1.1
2016-08-04 05:30:00+00:00,2016-08-04 05:45:00+00:00,1,1348.86,0.698,1348.162,4.898,1353.06,1.396,0.305,246,1348.86,1353.001,2,rejection,off,bull,,,0.7397,0.2603,0.0,0.7397,1.385
2016-08-04 10:30:00+00:00,2016-08-04 10:45:00+00:00,1,1348.86,0.653,1348.207,5.003,1353.211,1.305,0.279,246,1348.86,1353.001,2,rejection,london,bull,,,0.6793,0.3207,0.0,0.6793,1.944
2016-08-10 13:30:00+00:00,2016-08-10 13:45:00+00:00,1,1347.788,0.919,1346.869,6.33,1353.199,1.838,0.2771,246,1347.788,1352.405,3,rejection,overlap,bull,,,0.15,0.119,0.7311,0.881,2.951
2016-08-11 14:00:00+00:00,2016-08-11 14:15:00+00:00,1,1343.909,0.996,1342.913,7.76,1350.673,1.992,0.2905,248,1343.935,1348.931,2,rejection,overlap,bull,,,0.7333,0.2667,0.0,0.7333,5.759
2016-09-27 14:00:00+00:00,2016-09-27 14:15:00+00:00,1,1324.386,0.941,1323.445,4.97,1328.414,1.882,0.2658,259,1324.386,1327.255,2,rejection,overlap,bull,,,0.4722,0.1296,0.3983,0.8704,2.551
2016-11-25 05:45:00+00:00,2016-11-25 06:00:00+00:00,-1,1183.551,0.93,1184.482,5.978,1178.503,1.861,0.2764,298,1178.773,1183.551,2,rejection,off,bear,,,0.0168,0.7542,0.2291,0.2291,0.895
2016-11-28 00:15:00+00:00,2016-11-28 00:30:00+00:00,-1,1195.242,1.043,1196.285,7.743,1188.542,2.086,0.3231,299,1189.03,1195.242,2,rejection,off,bear,,,0.1026,0.5871,0.3103,0.3103,2.091
2016-11-28 13:30:00+00:00,2016-11-28 13:45:00+00:00,-1,1195.242,1.028,1196.27,8.118,1188.151,2.056,0.2411,299,1189.03,1195.242,2,rejection,overlap,bear,,,0.3147,0.5662,0.1191,0.1191,1.734
2016-11-29 15:15:00+00:00,2016-11-29 15:30:00+00:00,-1,1195.242,1.152,1196.394,8.284,1188.11,2.304,0.2576,299,1189.03,1195.242,2,rejection,overlap,bear,,,0.2914,0.5097,0.1989,0.1989,2.144
2016-11-29 15:45:00+00:00,2016-11-29 16:00:00+00:00,-1,1195.242,1.173,1196.415,9.256,1187.159,2.346,0.2581,299,1189.03,1195.242,2,rejection,overlap,bear,,,0.1304,0.7451,0.1245,0.1245,3.257
2016-11-29 17:00:00+00:00,2016-11-29 17:15:00+00:00,-1,1195.242,1.074,1196.315,8.465,1187.85,2.147,0.2709,299,1189.03,1195.242,2,rejection,newyork,bear,,,0.4097,0.4583,0.1319,0.1319,1.44
2016-11-29 18:30:00+00:00,2016-11-29 18:45:00+00:00,-1,1195.242,1.023,1196.264,7.493,1188.771,2.046,0.2773,299,1189.03,1195.242,2,rejection,newyork,bear,,,0.2932,0.6087,0.0981,0.0981,0.963
2016-12-12 18:15:00+00:00,2016-12-12 18:30:00+00:00,-1,1168.435,0.938,1169.373,5.475,1163.899,1.877,0.273,303,1164.122,1168.435,2,rejection,newyork,bear,,,0.4281,0.4392,0.1328,0.1328,2.301
2016-12-12 18:30:00+00:00,2016-12-12 18:45:00+00:00,-1,1168.435,0.929,1169.364,6.555,1162.809,1.859,0.2634,303,1164.122,1168.435,2,rejection,newyork,bear,,,0.6629,0.3008,0.0363,0.0363,1.624
2017-04-10 01:15:00+00:00,2017-04-10 01:30:00+00:00,1,1249.716,0.645,1249.072,3.853,1252.925,1.289,0.2239,342,1249.716,1252.391,3,rejection,off,bull,,,0.4952,0.2802,0.2246,0.7198,1.089
2017-04-10 02:15:00+00:00,2017-04-10 02:30:00+00:00,1,1249.716,0.584,1249.132,3.666,1252.798,1.168,0.2657,342,1249.716,1252.391,3,rejection,off,bull,,,0.5896,0.1811,0.2293,0.8189,0.539
2017-04-10 17:45:00+00:00,2017-04-10 18:00:00+00:00,1,1249.716,0.699,1249.017,3.851,1252.869,1.398,0.262,342,1249.716,1252.391,3,rejection,newyork,bull,,,0.9687,0.0158,0.0154,0.9842,1.294
2017-04-21 13:00:00+00:00,2017-04-21 13:15:00+00:00,1,1280.22,0.573,1279.647,4.0,1283.647,1.146,0.2362,359,1280.22,1283.221,2,rejection,overlap,bull,,,0.5932,0.0943,0.3125,0.9057,1.957
2017-04-21 14:00:00+00:00,2017-04-21 14:15:00+00:00,1,1280.22,0.577,1279.642,3.728,1283.37,1.155,0.2023,359,1280.22,1283.221,2,rejection,overlap,bull,,,0.2201,0.2928,0.4871,0.7072,1.549
