signal_ts,entry_ts,exit_ts,direction,session,setup,zone_id,entry,stop,target,exit,reason,risk_per_oz,size_oz,pnl,r,equity,bars_held
2021-12-28 14:30:00+00:00,2021-12-28 14:45:00+00:00,2021-12-28 18:38:00+00:00,BUY,overlap,retest,58,1815.552,1809.032,1828.592,1808.982,stop,6.52,3.791,-24.91,-1.008,9862.17,
2021-12-29 11:30:00+00:00,2021-12-29 11:45:00+00:00,2021-12-29 13:03:00+00:00,BUY,london,retest,36,1796.142,1791.377,1805.673,1791.327,stop,4.765,5.1738,-24.91,-1.01,9837.25,
2022-01-05 19:15:00+00:00,2022-01-05 19:30:00+00:00,2022-01-05 20:15:00+00:00,BUY,newyork,retest,58,1819.782,1810.636,1838.073,1810.586,stop,9.146,2.6891,-24.73,-1.005,9812.52,3.0
2022-01-24 16:45:00+00:00,2022-01-24 17:00:00+00:00,2022-01-26 19:03:00+00:00,BUY,newyork,retest,72,1835.262,1825.267,1855.252,1825.217,stop,9.995,2.4544,-24.65,-1.005,9787.87,
2022-02-07 14:00:00+00:00,2022-02-07 14:15:00+00:00,2022-02-08 15:34:00+00:00,BUY,overlap,retest,73,1816.062,1809.983,1828.22,1828.22,target,6.079,4.0251,48.94,2.0,9836.81,
2022-02-10 14:30:00+00:00,2022-02-10 14:45:00+00:00,2022-02-11 18:46:00+00:00,BUY,overlap,retest,76,1831.872,1820.234,1855.148,1855.148,target,11.638,2.1131,49.18,2.0,9885.99,
2022-02-15 13:30:00+00:00,2022-02-15 13:45:00+00:00,2022-02-17 03:59:00+00:00,BUY,overlap,retest,74,1851.572,1840.692,1873.333,1873.333,target,10.88,2.2715,49.43,2.0,9935.42,
2022-02-28 17:15:00+00:00,2022-02-28 17:30:00+00:00,2022-03-01 16:45:00+00:00,BUY,newyork,retest,88,1894.747,1875.72,1932.802,1932.802,target,19.027,1.3054,49.68,2.0,9985.1,89.0
2022-03-11 12:45:00+00:00,2022-03-11 13:00:00+00:00,2022-03-14 13:55:00+00:00,BUY,london,retest,97,1975.528,1951.458,2023.669,1951.408,stop,24.07,1.0371,-25.01,-1.002,9960.09,
2022-03-24 12:30:00+00:00,2022-03-24 12:45:00+00:00,2022-03-24 14:30:00+00:00,BUY,overlap,retest,94,1948.032,1940.721,1962.653,1962.653,target,7.311,3.406,49.8,2.0,10009.89,7.0
2022-03-25 14:00:00+00:00,2022-03-25 14:15:00+00:00,2022-03-28 05:01:00+00:00,BUY,overlap,retest,94,1952.442,1941.331,1974.663,1941.281,stop,11.111,2.2523,-25.14,-1.005,9984.75,
2022-05-06 15:30:00+00:00,2022-05-06 15:45:00+00:00,2022-05-09 10:17:00+00:00,SELL,newyork,retest,88,1886.923,1899.753,1861.263,1861.263,target,12.83,1.9456,49.92,2.0,10034.67,
2022-05-09 12:30:00+00:00,2022-05-09 12:45:00+00:00,2022-05-10 15:34:00+00:00,SELL,overlap,retest,113,1865.918,1876.827,1844.099,1844.099,target,10.909,2.2996,50.17,2.0,10084.85,
2022-05-11 13:45:00+00:00,2022-05-11 14:00:00+00:00,2022-05-12 14:00:00+00:00,SELL,overlap,retest,115,1853.228,1860.629,1838.426,1838.426,target,7.401,3.4066,50.42,2.0,10135.27,92.0
2022-05-19 15:30:00+00:00,2022-05-19 15:45:00+00:00,2022-05-23 08:19:00+00:00,SELL,newyork,retest,115,1843.833,1859.226,1813.046,1859.276,stop,15.393,1.646,-25.42,-1.003,10109.85,
2022-05-25 17:30:00+00:00,2022-05-25 17:45:00+00:00,2022-05-25 18:13:00+00:00,SELL,newyork,retest,127,1847.288,1853.244,1835.377,1853.294,stop,5.956,4.2438,-25.49,-1.008,10084.36,
2022-05-25 18:15:00+00:00,2022-05-25 18:30:00+00:00,2022-05-27 07:15:00+00:00,SELL,newyork,retest,115,1850.858,1858.564,1835.446,1858.614,stop,7.706,3.2715,-25.37,-1.006,10058.99,139.0
2022-06-13 07:45:00+00:00,2022-06-13 08:00:00+00:00,2022-06-13 09:00:00+00:00,BUY,london,retest,120,1857.542,1852.587,1867.452,1852.537,stop,4.955,5.075,-25.4,-1.01,10033.59,4.0
2022-06-13 14:30:00+00:00,2022-06-13 14:45:00+00:00,2022-06-13 19:15:00+00:00,BUY,overlap,retest,119,1829.677,1821.402,1846.228,1821.352,stop,8.275,3.0311,-25.24,-1.006,10008.35,18.0
2022-06-20 09:15:00+00:00,2022-06-20 09:30:00+00:00,2022-06-22 05:40:00+00:00,SELL,london,retest,129,1842.413,1851.053,1825.134,1825.134,target,8.64,2.896,50.04,2.0,10058.39,
2022-06-22 11:15:00+00:00,2022-06-22 11:30:00+00:00,2022-06-22 12:46:00+00:00,SELL,london,retest,130,1838.81,1845.35,1825.73,1845.4,stop,6.54,3.845,-25.34,-1.008,10033.05,
2022-06-22 13:00:00+00:00,2022-06-22 13:15:00+00:00,2022-06-23 10:02:00+00:00,SELL,overlap,retest,130,1842.173,1848.374,1829.771,1829.771,target,6.201,4.045,50.17,2.0,10083.22,
2022-06-23 13:30:00+00:00,2022-06-23 13:45:00+00:00,2022-06-23 13:52:00+00:00,SELL,overlap,retest,130,1835.358,1845.198,1815.679,1845.248,stop,9.84,2.5619,-25.34,-1.005,10057.88,
2022-06-23 14:45:00+00:00,2022-06-23 15:00:00+00:00,2022-06-24 13:01:00+00:00,SELL,overlap,retest,136,1840.768,1851.502,1819.299,1819.299,target,10.734,2.3424,50.29,2.0,10108.17,
2022-07-05 12:30:00+00:00,2022-07-05 12:45:00+00:00,2022-07-05 13:55:00+00:00,SELL,overlap,retest,139,1800.148,1807.271,1785.901,1785.901,target,7.123,3.5476,50.54,2.0,10158.71,
2022-07-12 13:30:00+00:00,2022-07-12 13:45:00+00:00,2022-07-13 12:42:00+00:00,SELL,overlap,retest,143,1728.524,1738.381,1708.809,1708.809,target,9.857,2.5764,50.79,2.0,10209.51,
2022-07-21 13:00:00+00:00,2022-07-21 13:15:00+00:00,2022-07-21 14:57:00+00:00,SELL,overlap,retest,147,1702.598,1712.504,1682.786,1712.554,stop,9.906,2.5766,-25.65,-1.005,10183.86,
2022-07-21 16:00:00+00:00,2022-07-21 16:15:00+00:00,2022-07-22 09:28:00+00:00,SELL,newyork,retest,149,1710.914,1722.613,1687.515,1722.663,stop,11.699,2.1762,-25.57,-1.004,10158.29,
2022-08-15 08:00:00+00:00,2022-08-15 08:15:00+00:00,2022-08-15 08:52:00+00:00,BUY,london,retest,163,1788.045,1782.35,1799.434,1782.3,stop,5.695,4.4596,-25.62,-1.009,10132.67,
2022-08-30 16:00:00+00:00,2022-08-30 16:15:00+00:00,2022-08-31 22:21:00+00:00,SELL,newyork,retest,168,1725.248,1733.823,1708.099,1708.099,target,8.575,2.9542,50.66,2.0,10183.33,
2022-09-06 08:15:00+00:00,2022-09-06 08:30:00+00:00,2022-09-07 00:22:00+00:00,SELL,london,retest,174,1714.298,1721.799,1699.295,1699.295,target,7.501,3.3938,50.92,2.0,10234.25,
2022-09-07 10:00:00+00:00,2022-09-07 10:15:00+00:00,2022-09-07 14:31:00+00:00,SELL,london,retest,175,1704.888,1711.809,1691.045,1711.859,stop,6.921,3.6966,-25.77,-1.007,10208.48,
2022-09-07 15:15:00+00:00,2022-09-07 15:30:00+00:00,2022-09-07 16:58:00+00:00,SELL,overlap,retest,175,1710.154,1714.952,1700.559,1715.002,stop,4.798,5.3197,-25.79,-1.01,10182.69,
2022-09-21 19:15:00+00:00,2022-09-21 19:30:00+00:00,2022-09-23 10:56:00+00:00,SELL,newyork,retest,173,1679.165,1696.291,1644.912,1644.912,target,17.126,1.4864,50.91,2.0,10233.6,
2022-09-23 13:15:00+00:00,2022-09-23 13:30:00+00:00,2022-09-26 00:55:00+00:00,SELL,overlap,retest,181,1652.538,1660.095,1637.425,1637.425,target,7.557,3.3856,51.17,2.0,10284.77,
2022-09-28 14:45:00+00:00,2022-09-28 15:00:00+00:00,2022-09-28 15:52:00+00:00,SELL,overlap,retest,181,1650.398,1658.921,1633.352,1658.971,stop,8.523,3.0168,-25.86,-1.006,10258.91,
2022-09-29 12:00:00+00:00,2022-09-29 12:15:00+00:00,2022-09-29 13:37:00+00:00,SELL,overlap,retest,181,1650.045,1658.023,1634.089,1658.073,stop,7.978,3.2147,-25.81,-1.006,10233.1,
2022-09-29 13:30:00+00:00,2022-09-29 13:45:00+00:00,2022-09-29 15:12:00+00:00,SELL,overlap,retest,181,1650.575,1660.101,1631.523,1660.151,stop,9.526,2.6856,-25.72,-1.005,10207.38,
2022-11-15 09:45:00+00:00,2022-11-15 10:00:00+00:00,2022-11-15 14:48:00+00:00,BUY,london,retest,204,1776.623,1769.106,1791.657,1769.056,stop,7.517,3.3947,-25.69,-1.007,10181.7,
2022-11-15 14:45:00+00:00,2022-11-15 15:00:00+00:00,2022-11-15 18:39:00+00:00,BUY,overlap,retest,204,1772.453,1766.407,1784.546,1784.546,target,6.046,4.2098,50.91,2.0,10232.6,
2022-11-15 19:30:00+00:00,2022-11-15 19:45:00+00:00,2022-11-17 03:04:00+00:00,BUY,newyork,retest,204,1776.102,1766.189,1795.929,1766.139,stop,9.913,2.5805,-25.71,-1.005,10206.89,
2022-11-18 16:00:00+00:00,2022-11-18 16:15:00+00:00,2022-11-18 19:05:00+00:00,BUY,overlap,retest,205,1757.902,1748.657,1776.392,1748.607,stop,9.245,2.7601,-25.66,-1.005,10181.24,
2022-11-25 08:00:00+00:00,2022-11-25 08:15:00+00:00,2022-11-25 09:47:00+00:00,BUY,london,retest,205,1752.525,1749.33,1758.916,1749.28,stop,3.195,7.9654,-25.85,-1.016,10155.39,
2022-11-28 13:15:00+00:00,2022-11-28 13:30:00+00:00,2022-11-28 14:21:00+00:00,BUY,overlap,retest,205,1753.932,1749.214,1763.368,1749.164,stop,4.718,5.3814,-25.66,-1.011,10129.73,
2022-11-29 09:15:00+00:00,2022-11-29 09:30:00+00:00,2022-11-29 13:52:00+00:00,BUY,london,retest,205,1756.185,1750.071,1768.413,1750.021,stop,6.114,4.1421,-25.53,-1.008,10104.2,
2022-11-29 16:30:00+00:00,2022-11-29 16:45:00+00:00,2022-11-29 20:45:00+00:00,BUY,newyork,retest,205,1752.032,1748.375,1759.347,1748.325,stop,3.657,6.9068,-25.61,-1.014,10078.59,16.0
2022-11-30 14:00:00+00:00,2022-11-30 14:15:00+00:00,2022-11-30 15:34:00+00:00,BUY,overlap,retest,205,1757.955,1749.683,1774.498,1749.633,stop,8.272,3.0461,-25.35,-1.006,10053.24,
2022-11-30 15:30:00+00:00,2022-11-30 15:45:00+00:00,2022-11-30 18:29:00+00:00,BUY,overlap,retest,205,1751.963,1747.515,1760.859,1747.465,stop,4.448,5.6506,-25.42,-1.011,10027.83,
2022-12-01 08:30:00+00:00,2022-12-01 08:45:00+00:00,2022-12-01 14:24:00+00:00,BUY,london,retest,204,1778.882,1769.196,1798.255,1798.255,target,9.686,2.5881,50.14,2.0,10077.97,
2022-12-02 13:45:00+00:00,2022-12-02 14:00:00+00:00,2022-12-05 01:25:00+00:00,BUY,overlap,retest,206,1785.952,1776.964,1803.929,1803.929,target,8.988,2.8031,50.39,2.0,10128.36,
2022-12-05 15:30:00+00:00,2022-12-05 15:45:00+00:00,2022-12-05 18:05:00+00:00,BUY,overlap,retest,204,1777.943,1768.806,1796.218,1768.756,stop,9.137,2.7711,-25.46,-1.005,10102.9,
2022-12-05 18:00:00+00:00,2022-12-05 18:15:00+00:00,2022-12-05 18:51:00+00:00,BUY,newyork,retest,204,1770.255,1766.81,1777.145,1766.76,stop,3.445,7.3319,-25.62,-1.015,10077.27,
2022-12-06 15:30:00+00:00,2022-12-06 15:45:00+00:00,2022-12-06 18:31:00+00:00,BUY,overlap,retest,204,1772.922,1769.185,1780.397,1769.135,stop,3.737,6.741,-25.53,-1.013,10051.74,
2022-12-07 21:30:00+00:00,2022-12-07 21:45:00+00:00,2022-12-08 01:34:00+00:00,BUY,newyork,retest,206,1786.502,1781.634,1796.238,1781.584,stop,4.868,5.1622,-25.39,-1.01,10026.36,
2022-12-08 14:15:00+00:00,2022-12-08 14:30:00+00:00,2022-12-12 17:33:00+00:00,BUY,overlap,retest,206,1790.422,1781.48,1808.306,1781.43,stop,8.942,2.8032,-25.21,-1.006,10001.15,
2023-01-05 16:00:00+00:00,2023-01-05 16:15:00+00:00,2023-01-06 15:11:00+00:00,BUY,overlap,retest,220,1831.175,1816.408,1860.708,1860.708,target,14.767,1.6932,50.01,2.0,10051.16,
2023-01-11 10:15:00+00:00,2023-01-11 10:30:00+00:00,2023-01-11 12:15:00+00:00,BUY,london,retest,230,1884.525,1877.798,1897.979,1877.748,stop,6.727,3.7354,-25.31,-1.007,10025.84,7.0
2023-01-11 13:00:00+00:00,2023-01-11 13:15:00+00:00,2023-01-11 14:36:00+00:00,BUY,overlap,retest,230,1879.432,1874.735,1888.825,1874.685,stop,4.697,5.3368,-25.33,-1.011,10000.51,
2023-01-12 10:30:00+00:00,2023-01-12 10:45:00+00:00,2023-01-12 13:30:00+00:00,BUY,london,retest,230,1883.855,1878.018,1895.53,1877.968,stop,5.837,4.283,-25.22,-1.009,9975.29,11.0
2023-01-20 09:15:00+00:00,2023-01-20 09:30:00+00:00,2023-01-20 14:32:00+00:00,BUY,london,retest,235,1931.845,1922.38,1950.775,1922.33,stop,9.465,2.6348,-25.07,-1.005,9950.22,
2023-01-23 21:00:00+00:00,2023-01-23 21:15:00+00:00,2023-01-24 14:58:00+00:00,BUY,newyork,retest,235,1931.645,1922.514,1949.906,1922.464,stop,9.131,2.7244,-25.01,-1.005,9925.21,
2023-01-25 10:15:00+00:00,2023-01-25 10:30:00+00:00,2023-01-25 13:57:00+00:00,BUY,london,retest,235,1926.175,1921.535,1935.456,1921.485,stop,4.64,5.3471,-25.08,-1.011,9900.13,
2023-01-25 15:30:00+00:00,2023-01-25 15:45:00+00:00,2023-01-27 15:48:00+00:00,BUY,overlap,retest,235,1931.765,1918.166,1958.964,1918.116,stop,13.599,1.8199,-24.84,-1.004,9875.29,
2023-01-27 15:45:00+00:00,2023-01-27 16:00:00+00:00,2023-01-31 06:06:00+00:00,BUY,overlap,retest,240,1924.345,1912.874,1947.288,1912.824,stop,11.471,2.1521,-24.8,-1.004,9850.5,
2023-02-02 15:15:00+00:00,2023-02-02 15:30:00+00:00,2023-02-02 16:51:00+00:00,BUY,overlap,retest,235,1925.165,1914.938,1945.619,1914.888,stop,10.227,2.4079,-24.75,-1.005,9825.75,
2023-02-14 14:00:00+00:00,2023-02-14 14:15:00+00:00,2023-02-16 13:49:00+00:00,SELL,overlap,retest,231,1858.705,1873.854,1828.408,1828.408,target,15.149,1.6216,49.13,2.0,9874.88,
2023-02-22 12:30:00+00:00,2023-02-22 12:45:00+00:00,2023-02-23 00:00:00+00:00,SELL,london,retest,251,1841.625,1850.594,1823.687,1823.687,target,8.969,2.7525,49.37,2.0,9924.25,41.0
2023-02-23 08:15:00+00:00,2023-02-23 08:30:00+00:00,2023-02-24 13:30:00+00:00,SELL,london,retest,250,1827.415,1834.812,1812.621,1812.621,target,7.397,3.3542,49.62,2.0,9973.87,112.0
2023-02-24 14:00:00+00:00,2023-02-24 14:15:00+00:00,2023-02-28 15:00:00+00:00,SELL,overlap,retest,252,1811.775,1822.088,1791.149,1822.138,stop,10.313,2.4178,-25.06,-1.005,9948.82,187.0
2023-02-28 16:30:00+00:00,2023-02-28 16:45:00+00:00,2023-02-28 17:20:00+00:00,SELL,newyork,retest,252,1826.235,1829.999,1818.708,1830.049,stop,3.764,6.6085,-25.2,-1.013,9923.61,
2023-02-28 17:45:00+00:00,2023-02-28 18:00:00+00:00,2023-03-01 06:17:00+00:00,SELL,newyork,retest,250,1829.095,1833.736,1819.813,1833.786,stop,4.641,5.3455,-25.08,-1.011,9898.54,
2023-03-07 18:30:00+00:00,2023-03-07 18:45:00+00:00,2023-03-09 13:59:00+00:00,SELL,newyork,retest,252,1814.578,1824.683,1794.369,1824.733,stop,10.105,2.449,-24.87,-1.005,9873.67,
2023-03-21 17:45:00+00:00,2023-03-21 18:00:00+00:00,2023-03-22 18:40:00+00:00,BUY,newyork,retest,263,1941.795,1928.341,1968.703,1968.703,target,13.454,1.8347,49.37,2.0,9923.04,
2023-04-10 13:00:00+00:00,2023-04-10 13:15:00+00:00,2023-04-10 14:37:00+00:00,BUY,overlap,retest,272,1991.425,1983.748,2006.779,1983.698,stop,7.677,3.2315,-24.97,-1.007,9898.07,
2023-04-12 14:00:00+00:00,2023-04-12 14:15:00+00:00,2023-04-13 12:30:00+00:00,BUY,overlap,retest,265,2010.452,1999.017,2033.323,2033.323,target,11.435,2.1639,49.49,2.0,9947.56,85.0
2023-04-13 15:00:00+00:00,2023-04-13 15:15:00+00:00,2023-04-14 12:44:00+00:00,BUY,overlap,retest,274,2037.552,2023.952,2064.752,2023.902,stop,13.6,1.8286,-24.96,-1.004,9922.6,
2023-04-14 12:45:00+00:00,2023-04-14 13:00:00+00:00,2023-04-14 14:06:00+00:00,BUY,overlap,retest,274,2025.016,2015.335,2044.379,2015.285,stop,9.681,2.5623,-24.93,-1.005,9897.66,
2023-04-14 15:00:00+00:00,2023-04-14 15:15:00+00:00,2023-04-17 14:17:00+00:00,BUY,overlap,retest,265,1999.352,1991.158,2015.741,1991.108,stop,8.194,3.0197,-24.9,-1.006,9872.77,
2023-04-18 16:45:00+00:00,2023-04-18 17:00:00+00:00,2023-04-19 06:08:00+00:00,BUY,newyork,retest,268,2007.495,1998.369,2025.747,1998.319,stop,9.126,2.7045,-24.82,-1.005,9847.95,
2023-04-20 17:45:00+00:00,2023-04-20 18:00:00+00:00,2023-04-21 05:30:00+00:00,BUY,newyork,retest,268,2006.955,1998.33,2024.205,1998.28,stop,8.625,2.8545,-24.76,-1.006,9823.19,42.0
2023-05-10 13:30:00+00:00,2023-05-10 13:45:00+00:00,2023-05-10 15:10:00+00:00,BUY,overlap,retest,274,2036.285,2023.13,2062.595,2023.08,stop,13.155,1.8668,-24.65,-1.004,9798.54,
2023-05-10 15:45:00+00:00,2023-05-10 16:00:00+00:00,2023-05-11 11:22:00+00:00,BUY,newyork,retest,274,2025.295,2019.536,2036.813,2036.813,target,5.759,4.2536,48.99,2.0,9847.53,
2023-05-11 14:00:00+00:00,2023-05-11 14:15:00+00:00,2023-05-12 09:44:00+00:00,BUY,overlap,retest,265,2015.352,2001.42,2043.217,2001.37,stop,13.932,1.767,-24.71,-1.004,9822.82,
2023-05-23 14:15:00+00:00,2023-05-23 14:30:00+00:00,2023-05-24 04:15:00+00:00,SELL,overlap,retest,279,1968.755,1978.371,1949.522,1978.421,stop,9.616,2.5536,-24.68,-1.005,9798.14,51.0
2023-05-26 07:00:00+00:00,2023-05-26 07:15:00+00:00,2023-05-26 07:47:00+00:00,SELL,london,retest,288,1950.375,1957.388,1936.348,1957.438,stop,7.013,3.4927,-24.67,-1.007,9773.47,
2023-05-26 13:45:00+00:00,2023-05-26 14:00:00+00:00,2023-05-30 11:33:00+00:00,SELL,overlap,retest,288,1946.718,1957.781,1924.592,1957.831,stop,11.063,2.2086,-24.54,-1.005,9748.92,
2023-06-05 16:15:00+00:00,2023-06-05 16:30:00+00:00,2023-06-05 18:18:00+00:00,SELL,newyork,retest,288,1958.384,1962.643,1949.866,1962.693,stop,4.259,5.7223,-24.66,-1.012,9724.27,
2023-06-20 15:15:00+00:00,2023-06-20 15:30:00+00:00,2023-06-22 15:26:00+00:00,SELL,overlap,retest,291,1934.195,1943.83,1914.926,1914.926,target,9.635,2.5232,48.62,2.0,9772.89,
2023-06-23 13:45:00+00:00,2023-06-23 14:00:00+00:00,2023-06-23 16:45:00+00:00,SELL,overlap,retest,294,1932.105,1938.82,1918.676,1918.676,target,6.715,3.6387,48.86,2.0,9821.75,11.0
2023-07-03 14:00:00+00:00,2023-07-03 14:15:00+00:00,2023-07-06 12:30:00+00:00,SELL,overlap,retest,294,1925.905,1935.329,1907.057,1907.057,target,9.424,2.6055,49.11,2.0,9870.86,259.0
2023-07-07 15:00:00+00:00,2023-07-07 15:15:00+00:00,2023-07-10 12:46:00+00:00,SELL,overlap,retest,294,1929.285,1936.697,1914.46,1914.46,target,7.412,3.3292,49.35,2.0,9920.22,
2023-07-17 13:45:00+00:00,2023-07-17 14:00:00+00:00,2023-07-18 07:31:00+00:00,BUY,overlap,retest,288,1950.825,1944.492,1963.491,1963.491,target,6.333,3.9162,49.6,2.0,9969.82,
2023-07-20 14:45:00+00:00,2023-07-20 15:00:00+00:00,2023-07-21 13:14:00+00:00,BUY,overlap,retest,290,1970.805,1960.474,1991.467,1960.424,stop,10.331,2.4126,-25.05,-1.005,9944.77,
2023-07-21 14:15:00+00:00,2023-07-21 14:30:00+00:00,2023-07-24 19:11:00+00:00,BUY,overlap,retest,292,1961.095,1953.928,1975.43,1953.878,stop,7.167,3.4688,-25.04,-1.007,9919.74,
2023-07-25 11:30:00+00:00,2023-07-25 11:45:00+00:00,2023-07-25 14:00:00+00:00,BUY,london,retest,292,1957.072,1952.293,1966.63,1952.243,stop,4.779,5.1891,-25.06,-1.01,9894.68,9.0
2023-07-25 14:00:00+00:00,2023-07-25 14:15:00+00:00,2023-07-27 13:40:00+00:00,BUY,overlap,retest,288,1960.045,1947.947,1984.24,1947.897,stop,12.098,2.0448,-24.84,-1.004,9869.84,
2023-08-03 08:00:00+00:00,2023-08-03 08:15:00+00:00,2023-08-04 12:30:00+00:00,SELL,london,retest,300,1936.545,1940.954,1927.727,1927.727,target,4.409,5.5966,49.35,2.0,9919.19,109.0
2023-08-04 12:45:00+00:00,2023-08-04 13:00:00+00:00,2023-08-04 13:05:00+00:00,SELL,overlap,retest,300,1938.865,1944.175,1928.245,1944.225,stop,5.31,4.6699,-25.03,-1.009,9894.16,
2023-08-04 15:45:00+00:00,2023-08-04 16:00:00+00:00,2023-08-08 11:52:00+00:00,SELL,newyork,retest,309,1942.525,1949.192,1929.191,1929.191,target,6.667,3.7101,49.47,2.0,9943.63,
2023-08-22 15:45:00+00:00,2023-08-22 16:00:00+00:00,2023-08-23 01:27:00+00:00,SELL,newyork,retest,330,1897.725,1901.387,1890.401,1901.437,stop,3.662,6.7884,-25.2,-1.014,9918.43,
2023-08-25 16:30:00+00:00,2023-08-25 16:45:00+00:00,2023-08-27 22:00:00+00:00,SELL,newyork,retest,320,1909.495,1916.883,1894.718,1916.933,stop,7.388,3.3561,-24.96,-1.007,9893.46,17.0
2023-09-05 10:00:00+00:00,2023-09-05 10:15:00+00:00,2023-09-05 12:32:00+00:00,BUY,london,retest,319,1931.322,1928.069,1937.827,1928.019,stop,3.253,7.604,-25.11,-1.015,9868.35,
2023-09-14 15:15:00+00:00,2023-09-14 15:30:00+00:00,2023-09-15 06:17:00+00:00,SELL,overlap,retest,320,1908.325,1917.966,1889.042,1918.016,stop,9.641,2.5589,-24.8,-1.005,9843.55,
2023-10-30 13:45:00+00:00,2023-10-30 14:00:00+00:00,2023-10-31 16:08:00+00:00,BUY,overlap,retest,356,1998.812,1989.849,2016.737,1989.799,stop,8.963,2.7457,-24.75,-1.006,9818.81,
2023-11-27 16:45:00+00:00,2023-11-27 17:00:00+00:00,2023-11-28 14:24:00+00:00,BUY,newyork,retest,362,2011.045,2003.198,2026.74,2026.74,target,7.847,3.1281,49.09,2.0,9867.9,
2023-12-14 09:00:00+00:00,2023-12-14 09:15:00+00:00,2023-12-14 13:30:00+00:00,BUY,london,retest,378,2038.485,2027.821,2059.812,2027.771,stop,10.664,2.3135,-24.79,-1.005,9843.11,17.0
2023-12-14 16:30:00+00:00,2023-12-14 16:45:00+00:00,2023-12-15 13:42:00+00:00,BUY,newyork,retest,378,2040.615,2028.495,2064.855,2028.445,stop,12.12,2.0303,-24.71,-1.004,9818.4,
2023-12-15 13:45:00+00:00,2023-12-15 14:00:00+00:00,2023-12-15 18:19:00+00:00,BUY,overlap,retest,378,2031.705,2025.386,2044.343,2025.336,stop,6.319,3.8846,-24.74,-1.008,9793.66,
2024-01-19 16:00:00+00:00,2024-01-19 16:15:00+00:00,2024-01-23 06:58:00+00:00,SELL,overlap,retest,379,2026.845,2035.357,2009.821,2035.407,stop,8.512,2.8764,-24.63,-1.006,9769.04,
2024-01-23 13:30:00+00:00,2024-01-23 13:45:00+00:00,2024-01-24 13:06:00+00:00,SELL,overlap,retest,379,2025.625,2034.863,2007.149,2034.913,stop,9.238,2.6437,-24.55,-1.005,9744.48,
2024-02-07 15:30:00+00:00,2024-02-07 15:45:00+00:00,2024-02-08 08:29:00+00:00,BUY,overlap,retest,381,2040.875,2030.591,2061.442,2030.541,stop,10.284,2.3689,-24.48,-1.005,9720.0,
2024-02-27 19:45:00+00:00,2024-02-27 20:00:00+00:00,2024-02-28 09:58:00+00:00,BUY,newyork,retest,379,2030.542,2024.867,2041.893,2024.817,stop,5.675,4.2817,-24.51,-1.009,9695.49,
