signal_ts,entry_ts,direction,stop,ref_close,atr15,zone_id,zone_lo,zone_hi,setup,session
2022-01-05 19:15:00+00:00,2022-01-05 19:30:00+00:00,1,1810.6363577395873,1819.5549999999998,2.584179971087747,58,1811.9284477251313,1818.4260522748689,rejection,newyork
2022-01-24 16:45:00+00:00,2022-01-24 17:00:00+00:00,1,1825.2671515112377,1835.045,2.7020495485390748,72,1826.6181762855072,1833.4618237144928,rejection,newyork
2022-01-25 17:45:00+00:00,2022-01-25 18:00:00+00:00,1,1841.2041532214043,1849.85,2.7092442142336646,74,1842.5587753285213,1849.7812246714789,rejection,newyork
2022-01-26 14:45:00+00:00,2022-01-26 15:00:00+00:00,1,1825.17050827467,1836.1370000000002,2.8953360216742983,72,1826.6181762855072,1833.4618237144928,rejection,overlap
2022-01-26 15:45:00+00:00,2022-01-26 16:00:00+00:00,1,1825.178595770682,1834.1770000000001,2.879161029650115,72,1826.6181762855072,1833.4618237144928,rejection,overlap
2022-01-26 18:30:00+00:00,2022-01-26 18:45:00+00:00,1,1825.6123853513573,1831.723,2.349026335967151,76,1826.7868985193409,1831.516101480659,rejection,newyork
2022-02-07 13:15:00+00:00,2022-02-07 13:30:00+00:00,1,1810.1407619312188,1816.41,1.6124730243688101,73,1810.9469984434031,1816.1880015565969,rejection,overlap
2022-02-07 16:15:00+00:00,2022-02-07 16:30:00+00:00,1,1809.825900077571,1817.062,2.242196731664072,73,1810.9469984434031,1816.1880015565969,rejection,overlap
2022-02-09 16:30:00+00:00,2022-02-09 16:45:00+00:00,1,1825.724007604328,1832.914,2.1257818300254847,76,1826.7868985193409,1831.516101480659,rejection,newyork
2022-02-10 16:30:00+00:00,2022-02-10 16:45:00+00:00,1,1828.5598852328421,1840.26,3.360229534315537,75,1833.1340959715756,1837.8309040284246,rejection,newyork
2022-02-11 17:00:00+00:00,2022-02-11 17:15:00+00:00,1,1831.4897494466886,1839.818,2.594501106622393,75,1833.1340959715756,1837.8309040284246,rejection,newyork
2022-02-15 13:30:00+00:00,2022-02-15 13:45:00+00:00,1,1840.6917219154634,1851.35,3.7341068261157018,74,1842.5587753285213,1849.7812246714789,rejection,overlap
2022-02-15 15:00:00+00:00,2022-02-15 15:15:00+00:00,1,1840.4432110830448,1852.6464999999998,4.231128490953022,74,1842.5587753285213,1849.7812246714789,rejection,overlap
2022-02-15 16:45:00+00:00,2022-02-15 17:00:00+00:00,1,1840.6802067573033,1852.56,3.7571371424362265,74,1842.5587753285213,1849.7812246714789,rejection,newyork
2022-03-24 14:00:00+00:00,2022-03-24 14:15:00+00:00,1,1940.4384874153222,1955.8905,4.242025169355176,94,1946.2142666415134,1953.9057333584865,rejection,overlap
2022-03-25 18:00:00+00:00,2022-03-25 18:15:00+00:00,1,1944.6029415118905,1954.855,3.222650259245689,94,1946.2142666415134,1953.9057333584865,rejection,newyork
2022-03-25 19:15:00+00:00,2022-03-25 19:30:00+00:00,1,1944.8421995482765,1955.344,2.7441341864738353,94,1946.2142666415134,1953.9057333584865,rejection,newyork
2022-05-09 14:00:00+00:00,2022-05-09 14:15:00+00:00,-1,1877.0824011929537,1863.162,3.8515304376222086,113,1863.1648640258575,1875.1566359741425,rejection,overlap
2022-05-12 08:45:00+00:00,2022-05-12 09:00:00+00:00,-1,1858.676391098042,1847.255,2.8877894907918065,115,1847.8575036473542,1857.232496352646,rejection,london
2022-05-12 13:15:00+00:00,2022-05-12 13:30:00+00:00,-1,1859.0481022996582,1845.1399999999999,3.631211894024538,115,1847.8575036473542,1857.232496352646,rejection,overlap
2022-05-19 15:30:00+00:00,2022-05-19 15:45:00+00:00,-1,1859.22642157645,1844.087,3.987850447608117,115,1847.8575036473542,1857.232496352646,rejection,newyork
2022-05-26 12:15:00+00:00,2022-05-26 12:30:00+00:00,-1,1853.1724948825602,1844.3515,2.4745416104011952,127,1846.7577759226403,1851.9352240773596,rejection,overlap
2022-05-26 13:15:00+00:00,2022-05-26 13:30:00+00:00,-1,1853.2407227294143,1845.74,2.61099730410946,127,1846.7577759226403,1851.9352240773596,rejection,overlap
2022-05-26 14:45:00+00:00,2022-05-26 15:00:00+00:00,-1,1858.8511237225098,1846.7975000000001,3.2372547397278297,115,1847.8575036473542,1857.232496352646,rejection,overlap
2022-05-26 15:30:00+00:00,2022-05-26 15:45:00+00:00,-1,1855.08565090437,1845.342,3.1263018087398224,127,1846.7577759226403,1851.9352240773596,rejection,newyork
2022-05-26 16:30:00+00:00,2022-05-26 16:45:00+00:00,-1,1853.2715438979997,1846.2875,2.6726396412801274,127,1846.7577759226403,1851.9352240773596,rejection,newyork
2022-06-20 09:15:00+00:00,2022-06-20 09:30:00+00:00,-1,1851.052660911365,1842.5415,2.188312167530169,129,1842.9439951724003,1849.9585048275999,rejection,london
2022-06-20 11:00:00+00:00,2022-06-20 11:15:00+00:00,-1,1844.987546018534,1838.395,2.106693917076989,130,1838.4228009400044,1843.9341990599955,rejection,london
2022-06-20 11:15:00+00:00,2022-06-20 11:30:00+00:00,-1,1844.9599855214956,1837.89,2.0515729230000637,130,1838.4228009400044,1843.9341990599955,rejection,london
2022-06-20 11:45:00+00:00,2022-06-20 12:00:00+00:00,-1,1844.9404026926154,1838.1149999999998,2.012407265239881,130,1838.4228009400044,1843.9341990599955,rejection,london
2022-06-20 14:15:00+00:00,2022-06-20 14:30:00+00:00,-1,1844.9859853179526,1837.25,2.1035725159139345,130,1838.4228009400044,1843.9341990599955,rejection,overlap
2022-06-20 15:15:00+00:00,2022-06-20 15:30:00+00:00,-1,1844.9218349880857,1837.9425,1.9752718561801652,130,1838.4228009400044,1843.9341990599955,rejection,overlap
2022-06-20 15:45:00+00:00,2022-06-20 16:00:00+00:00,-1,1844.8511415183998,1838.3175,1.8338849168084101,130,1838.4228009400044,1843.9341990599955,rejection,newyork
2022-06-21 15:00:00+00:00,2022-06-21 15:15:00+00:00,-1,1845.3916587559715,1838.105,2.9149193919522416,130,1838.4228009400044,1843.9341990599955,rejection,overlap
2022-06-21 15:30:00+00:00,2022-06-21 15:45:00+00:00,-1,1845.454416859077,1835.3125,3.0404355981629054,130,1838.4228009400044,1843.9341990599955,rejection,newyork
2022-06-22 11:15:00+00:00,2022-06-22 11:30:00+00:00,-1,1849.6561551567484,1839.002,2.8315703114980013,136,1840.0096299990007,1848.2403700009993,rejection,london
2022-06-22 11:45:00+00:00,2022-06-22 12:00:00+00:00,-1,1845.3960928932688,1836.4515000000001,2.923787666546735,130,1838.4228009400044,1843.9341990599955,rejection,london
2022-06-22 13:00:00+00:00,2022-06-22 13:15:00+00:00,-1,1851.545833569972,1842.375,3.1746574847443085,129,1842.9439951724003,1849.9585048275999,rejection,overlap
2022-06-22 13:15:00+00:00,2022-06-22 13:30:00+00:00,-1,1851.5626672312312,1840.8165,3.2083248072625854,129,1842.9439951724003,1849.9585048275999,rejection,overlap
2022-06-22 14:00:00+00:00,2022-06-22 14:15:00+00:00,-1,1851.901002568408,1841.0625,3.8849954816165595,129,1842.9439951724003,1849.9585048275999,rejection,overlap
2022-06-22 14:30:00+00:00,2022-06-22 14:45:00+00:00,-1,1851.9270041551335,1841.196,3.936998655067319,129,1842.9439951724003,1849.9585048275999,rejection,overlap
2022-06-22 15:30:00+00:00,2022-06-22 15:45:00+00:00,-1,1850.0497921504602,1838.984,3.618844298921725,136,1840.0096299990007,1848.2403700009993,rejection,newyork
2022-06-22 20:45:00+00:00,2022-06-22 22:00:00+00:00,-1,1844.891725194309,1837.79,1.915052268626757,130,1838.4228009400044,1843.9341990599955,rejection,newyork
2022-06-23 13:30:00+00:00,2022-06-23 13:45:00+00:00,-1,1845.197682532624,1835.758,2.526966945256643,130,1838.4228009400044,1843.9341990599955,rejection,overlap
2022-06-23 15:15:00+00:00,2022-06-23 15:30:00+00:00,-1,1847.9369399018692,1836.5774999999999,3.15387980373819,130,1838.4228009400044,1843.9341990599955,rejection,overlap
2022-07-05 12:30:00+00:00,2022-07-05 12:45:00+00:00,-1,1807.2713217468845,1800.4450000000002,2.627242321734875,139,1800.8387994139828,1805.9577005860172,rejection,overlap
2022-07-12 13:15:00+00:00,2022-07-12 13:30:00+00:00,-1,1740.0603542319031,1729.5149999999999,2.8067084638063333,143,1730.1829661820557,1735.1895338179443,rejection,overlap
2022-07-12 13:30:00+00:00,2022-07-12 13:45:00+00:00,-1,1738.3814539296243,1728.6970000000001,2.8889078592487367,143,1730.1829661820557,1735.1895338179443,rejection,overlap
2022-07-12 16:30:00+00:00,2022-07-12 16:45:00+00:00,-1,1736.4739717632644,1730.0225,2.5688758906403186,143,1730.1829661820557,1735.1895338179443,rejection,newyork
2022-07-12 16:45:00+00:00,2022-07-12 17:00:00+00:00,-1,1736.4256190528845,1729.554,2.4721704698803064,143,1730.1829661820557,1735.1895338179443,rejection,newyork
2022-07-13 11:15:00+00:00,2022-07-13 11:30:00+00:00,-1,1736.1061044651335,1730.182,1.8331412943782794,143,1730.1829661820557,1735.1895338179443,rejection,london
2022-07-13 11:30:00+00:00,2022-07-13 11:45:00+00:00,-1,1736.0686529903342,1729.863,1.7582383447798295,143,1730.1829661820557,1735.1895338179443,rejection,london
2022-07-21 16:00:00+00:00,2022-07-21 16:15:00+00:00,-1,1722.6133302754656,1711.1170000000002,4.619303148651491,149,1712.72632129886,1720.30367870114,rejection,newyork
2022-07-21 16:30:00+00:00,2022-07-21 16:45:00+00:00,-1,1722.4531448545126,1711.53,4.298932306745434,149,1712.72632129886,1720.30367870114,rejection,newyork
2022-08-12 20:45:00+00:00,2022-08-14 22:00:00+00:00,1,1796.5897559272562,1802.425,1.7185468919068883,162,1797.4490293732097,1802.4089706267905,rejection,newyork
2022-08-30 14:15:00+00:00,2022-08-30 14:30:00+00:00,-1,1734.6148075979854,1725.623,2.668615195970778,168,1726.099899330989,1732.599100669011,rejection,overlap
2022-08-30 16:00:00+00:00,2022-08-30 16:15:00+00:00,-1,1733.8226651034824,1725.46,2.447128868942939,168,1726.099899330989,1732.599100669011,rejection,newyork
2022-09-06 07:15:00+00:00,2022-09-06 07:30:00+00:00,-1,1721.8126090435105,1714.0125,1.973218087020923,174,1714.2378842805665,1719.6341157194333,rejection,london
2022-09-06 12:00:00+00:00,2022-09-06 12:15:00+00:00,-1,1720.516092053271,1713.557,1.763952667675438,174,1714.2378842805665,1719.6341157194333,rejection,overlap
2022-09-06 14:45:00+00:00,2022-09-06 15:00:00+00:00,-1,1713.4058505074279,1703.6945,3.076701014855814,175,1706.0877457231795,1710.7702542768202,rejection,overlap
2022-09-07 10:00:00+00:00,2022-09-07 10:15:00+00:00,-1,1711.8093575144164,1705.0970000000002,2.0782064751923133,175,1706.0877457231795,1710.7702542768202,rejection,london
2022-09-21 19:15:00+00:00,2022-09-21 19:30:00+00:00,-1,1696.2913158877136,1679.402,5.6422557738117645,173,1686.7768119991922,1693.4701880008076,rejection,newyork
2022-09-21 19:30:00+00:00,2022-09-21 19:45:00+00:00,-1,1691.0510651806983,1672.48,5.762130361396641,182,1677.399872296282,1682.500127703718,rejection,newyork
2022-09-22 13:30:00+00:00,2022-09-22 13:45:00+00:00,-1,1687.1639451863591,1672.31,4.434890372718235,182,1677.399872296282,1682.500127703718,rejection,overlap
2022-09-22 14:30:00+00:00,2022-09-22 14:45:00+00:00,-1,1687.2062821537277,1672.165,4.519564307455373,182,1677.399872296282,1682.500127703718,rejection,overlap
2022-09-23 10:15:00+00:00,2022-09-23 10:30:00+00:00,-1,1666.406482594903,1655.835,2.6999651898065276,183,1657.827923992322,1661.906076007678,rejection,london
2022-09-23 13:30:00+00:00,2022-09-23 13:45:00+00:00,-1,1660.1539307905855,1647.8375,4.385861581171041,181,1651.384967595747,1656.7255324042528,rejection,overlap
2022-09-28 14:45:00+00:00,2022-09-28 15:00:00+00:00,-1,1658.9209053124434,1650.6235000000001,4.390745816381185,181,1651.384967595747,1656.7255324042528,rejection,overlap
2022-09-29 11:15:00+00:00,2022-09-29 11:30:00+00:00,-1,1658.0280238868959,1649.577,2.604982965286283,181,1651.384967595747,1656.7255324042528,rejection,london
2022-09-29 12:00:00+00:00,2022-09-29 12:15:00+00:00,-1,1658.023131634343,1650.315,2.5951984601800215,181,1651.384967595747,1656.7255324042528,rejection,overlap
2022-09-29 12:30:00+00:00,2022-09-29 12:45:00+00:00,-1,1658.3534661791773,1650.3319999999999,3.255867549849092,181,1651.384967595747,1656.7255324042528,rejection,overlap
2022-09-29 13:30:00+00:00,2022-09-29 13:45:00+00:00,-1,1663.7791003737134,1650.7175,3.746048732071003,183,1657.827923992322,1661.906076007678,rejection,overlap
2022-11-15 19:45:00+00:00,2022-11-15 20:00:00+00:00,1,1766.2112777321174,1778.63,4.277444535764994,204,1770.4234838836082,1777.6215161163918,rejection,newyork
2022-11-15 20:15:00+00:00,2022-11-15 20:30:00+00:00,1,1768.0477790139178,1778.505,4.003441972164705,204,1770.4234838836082,1777.6215161163918,rejection,newyork
2022-11-16 15:30:00+00:00,2022-11-16 15:45:00+00:00,1,1768.9293590184502,1777.7150000000001,2.9882497303160385,204,1770.4234838836082,1777.6215161163918,rejection,overlap
2022-11-16 15:45:00+00:00,2022-11-16 16:00:00+00:00,1,1768.945010794533,1779.6455,2.956946178150604,204,1770.4234838836082,1777.6215161163918,rejection,overlap
2022-11-18 16:00:00+00:00,2022-11-18 16:15:00+00:00,1,1748.6568106731595,1757.6750000000002,2.748378653680727,205,1751.0417987423045,1756.7482012576954,rejection,overlap
2022-11-29 11:45:00+00:00,2022-11-29 12:00:00+00:00,1,1750.0924621975166,1757.4,1.8986730895756831,205,1751.0417987423045,1756.7482012576954,rejection,london
2022-11-30 14:00:00+00:00,2022-11-30 14:15:00+00:00,1,1749.683256681713,1757.9,2.7170841211832144,205,1751.0417987423045,1756.7482012576954,rejection,overlap
2022-12-01 08:00:00+00:00,2022-12-01 08:15:00+00:00,1,1769.2488490602866,1777.71,2.3492696466432785,204,1770.4234838836082,1777.6215161163918,rejection,london
2022-12-01 08:30:00+00:00,2022-12-01 08:45:00+00:00,1,1769.1955972247238,1778.67,2.4557733177689336,204,1770.4234838836082,1777.6215161163918,rejection,london
2022-12-01 09:30:00+00:00,2022-12-01 09:45:00+00:00,1,1769.273054508754,1777.65,2.3008587497084356,204,1770.4234838836082,1777.6215161163918,rejection,london
2022-12-01 09:45:00+00:00,2022-12-01 10:00:00+00:00,1,1769.2886208926723,1778.295,2.2697259818721194,204,1770.4234838836082,1777.6215161163918,rejection,london
2022-12-02 16:00:00+00:00,2022-12-02 16:15:00+00:00,1,1779.0905858707877,1789.75,3.787828258424946,206,1782.6292971548255,1789.0507028451743,rejection,overlap
2022-12-02 16:15:00+00:00,2022-12-02 16:30:00+00:00,1,1779.120686880017,1790.6405,3.7276262399660007,206,1782.6292971548255,1789.0507028451743,rejection,overlap
2022-12-05 15:30:00+00:00,2022-12-05 15:45:00+00:00,1,1768.8055828588178,1777.68,3.2358020495806086,204,1770.4234838836082,1777.6215161163918,rejection,overlap
2022-12-05 15:45:00+00:00,2022-12-05 16:00:00+00:00,1,1768.8573972177314,1777.995,3.132173331753412,204,1770.4234838836082,1777.6215161163918,rejection,overlap
2022-12-07 16:15:00+00:00,2022-12-07 16:30:00+00:00,1,1768.7411514856235,1778.1205,3.3646647959693636,204,1770.4234838836082,1777.6215161163918,rejection,overlap
2022-12-07 19:30:00+00:00,2022-12-07 19:45:00+00:00,1,1780.3330152780072,1789.255,2.5549694439854087,206,1782.6292971548255,1789.0507028451743,rejection,newyork
2022-12-08 13:45:00+00:00,2022-12-08 14:00:00+00:00,1,1781.5408704776808,1789.58,2.176853354289624,206,1782.6292971548255,1789.0507028451743,rejection,overlap
2022-12-08 14:15:00+00:00,2022-12-08 14:30:00+00:00,1,1781.4802034893282,1790.17,2.2981873309946255,206,1782.6292971548255,1789.0507028451743,rejection,overlap
2022-12-08 14:45:00+00:00,2022-12-08 15:00:00+00:00,1,1781.175213841208,1792.5149999999999,2.908166627235157,206,1782.6292971548255,1789.0507028451743,rejection,overlap
2022-12-08 16:30:00+00:00,2022-12-08 16:45:00+00:00,1,1781.175156258319,1789.835,2.908281793012953,206,1782.6292971548255,1789.0507028451743,rejection,newyork
2022-12-08 18:15:00+00:00,2022-12-08 18:30:00+00:00,1,1781.4504280775834,1789.44,2.3577381544841325,206,1782.6292971548255,1789.0507028451743,rejection,newyork
2022-12-08 19:30:00+00:00,2022-12-08 19:45:00+00:00,1,1781.5145544382558,1789.645,2.2294854331395926,206,1782.6292971548255,1789.0507028451743,rejection,newyork
2022-12-12 15:00:00+00:00,2022-12-12 15:15:00+00:00,1,1781.4913376225797,1789.26,2.275919064491538,206,1782.6292971548255,1789.0507028451743,rejection,overlap
2023-01-05 16:00:00+00:00,2023-01-05 16:15:00+00:00,1,1816.40840416127,1830.975,3.7299927434502074,220,1818.273400532995,1826.718099467005,rejection,overlap
2023-01-11 10:15:00+00:00,2023-01-11 10:30:00+00:00,1,1877.7980803729831,1884.295,1.9446676291861151,230,1878.770414187576,1883.658585812424,rejection,london
2023-01-11 10:45:00+00:00,2023-01-11 11:00:00+00:00,1,1877.772873806626,1884.855,1.9950807619002817,230,1878.770414187576,1883.658585812424,rejection,london
2023-01-20 09:15:00+00:00,2023-01-20 09:30:00+00:00,1,1922.380231537478,1931.645,2.6234288317255112,235,1923.6919459533408,1931.339554046659,rejection,london
2023-01-20 09:30:00+00:00,2023-01-20 09:45:00+00:00,1,1922.4171397100397,1931.74,2.5496124866022547,235,1923.6919459533408,1931.339554046659,rejection,london
2023-01-23 20:30:00+00:00,2023-01-23 20:45:00+00:00,1,1922.418716973117,1931.5349999999999,2.546457960447781,235,1923.6919459533408,1931.339554046659,rejection,newyork
2023-01-23 21:00:00+00:00,2023-01-23 21:15:00+00:00,1,1922.514479383658,1931.4015,2.3549331393656865,235,1923.6919459533408,1931.339554046659,rejection,newyork
2023-01-25 08:15:00+00:00,2023-01-25 08:30:00+00:00,1,1922.530426812251,1931.545,2.323038282179288,235,1923.6919459533408,1931.339554046659,rejection,london
2023-01-25 15:30:00+00:00,2023-01-25 15:45:00+00:00,1,1918.1655034079115,1931.5349999999999,3.4109931841773324,235,1923.6919459533408,1931.339554046659,rejection,overlap
2023-01-25 15:45:00+00:00,2023-01-25 16:00:00+00:00,1,1920.152271021632,1933.0349999999999,3.3524579567361106,235,1923.6919459533408,1931.339554046659,rejection,overlap
2023-01-25 16:15:00+00:00,2023-01-25 16:30:00+00:00,1,1921.9012561709724,1933.94,3.5813795647367415,235,1923.6919459533408,1931.339554046659,rejection,overlap
2023-01-26 18:30:00+00:00,2023-01-26 18:45:00+00:00,1,1921.9648862488764,1932.6315,3.454119408928776,235,1923.6919459533408,1931.339554046659,rejection,newyork
2023-01-27 15:45:00+00:00,2023-01-27 16:00:00+00:00,1,1912.8735301310828,1924.145,3.6095986128428263,240,1914.6783294375043,1923.1916705624958,rejection,overlap
2023-01-27 19:00:00+00:00,2023-01-27 19:15:00+00:00,1,1922.28785329317,1931.4165,2.8081853203417304,235,1923.6919459533408,1931.339554046659,rejection,newyork
2023-02-02 15:15:00+00:00,2023-02-02 15:30:00+00:00,1,1911.8295023720214,1924.95,4.816138757298538,240,1914.2375717506707,1923.2244282493293,rejection,overlap
2023-02-14 14:00:00+00:00,2023-02-14 14:15:00+00:00,-1,1873.85364936318,1859.009,4.386262351775861,231,1860.5544818127078,1871.6605181872922,rejection,overlap
2023-02-14 15:15:00+00:00,2023-02-14 15:30:00+00:00,-1,1874.6357204671067,1858.81,5.950404559629042,231,1860.5544818127078,1871.6605181872922,rejection,overlap
2023-02-14 15:30:00+00:00,2023-02-14 15:45:00+00:00,-1,1874.6212417328343,1855.1335,5.921447091084115,231,1860.5544818127078,1871.6605181872922,rejection,overlap
2023-02-14 16:15:00+00:00,2023-02-14 16:30:00+00:00,-1,1868.6789705282638,1847.8400000000001,5.850941056527637,246,1848.4371438932517,1854.829356106748,rejection,overlap
2023-02-14 17:15:00+00:00,2023-02-14 17:30:00+00:00,-1,1863.210167742809,1847.6599999999999,5.240335485617618,246,1848.4371438932517,1854.829356106748,rejection,newyork
2023-02-14 17:30:00+00:00,2023-02-14 17:45:00+00:00,-1,1858.6552450468937,1847.3249999999998,5.070490093787785,246,1848.4371438932517,1854.829356106748,rejection,newyork
2023-02-22 12:30:00+00:00,2023-02-22 12:45:00+00:00,-1,1850.594136506861,1841.88,2.4193405887893835,251,1843.4870337875334,1849.3844662124664,rejection,london
2023-02-23 08:15:00+00:00,2023-02-23 08:30:00+00:00,-1,1834.811988785372,1827.6715,1.8539775707439232,250,1828.522840070767,1832.3671599292331,rejection,london
2023-02-24 13:00:00+00:00,2023-02-24 13:15:00+00:00,-1,1823.7630353815825,1815.7914999999998,2.2060707631654997,252,1815.7926637768737,1820.7208362231263,rejection,overlap
2023-02-24 14:00:00+00:00,2023-02-24 14:15:00+00:00,-1,1822.0877908717982,1812.095,2.7339092973440744,252,1815.7926637768737,1820.7208362231263,rejection,overlap
2023-02-27 14:00:00+00:00,2023-02-27 14:15:00+00:00,-1,1821.7670889072824,1815.2285000000002,2.0925053683124206,252,1815.7926637768737,1820.7208362231263,rejection,overlap
2023-02-27 14:30:00+00:00,2023-02-27 14:45:00+00:00,-1,1821.8186599660978,1815.2649999999999,2.1956474859428416,252,1815.7926637768737,1820.7208362231263,rejection,overlap
2023-02-27 15:30:00+00:00,2023-02-27 15:45:00+00:00,-1,1821.9792236963929,1815.295,2.5167749465330473,252,1815.7926637768737,1820.7208362231263,rejection,overlap
2023-02-27 16:00:00+00:00,2023-02-27 16:15:00+00:00,-1,1821.9423833301776,1813.9465,2.4430942141024867,252,1815.7926637768737,1820.7208362231263,rejection,overlap
2023-02-28 18:45:00+00:00,2023-02-28 19:00:00+00:00,-1,1833.6185718018535,1828.1495,2.5028237452406397,250,1828.522840070767,1832.3671599292331,rejection,newyork
2023-03-07 18:00:00+00:00,2023-03-07 18:15:00+00:00,-1,1824.7224900425551,1815.6785,3.021980085110561,252,1815.7926637768737,1820.7208362231263,rejection,newyork
2023-03-07 18:30:00+00:00,2023-03-07 18:45:00+00:00,-1,1824.6826266183257,1814.7865,2.942253236651447,252,1815.7926637768737,1820.7208362231263,rejection,newyork
2023-03-08 17:45:00+00:00,2023-03-08 18:00:00+00:00,-1,1823.2064368161316,1815.6715,2.535873632262696,252,1815.7926637768737,1820.7208362231263,rejection,newyork
2023-03-08 18:30:00+00:00,2023-03-08 18:45:00+00:00,-1,1821.9385161374996,1813.9850000000001,2.4353598287467717,252,1815.7926637768737,1820.7208362231263,rejection,newyork
2023-03-08 20:00:00+00:00,2023-03-08 20:15:00+00:00,-1,1821.7250858333036,1815.32,2.0084992203548286,252,1815.7926637768737,1820.7208362231263,rejection,newyork
2023-03-21 17:45:00+00:00,2023-03-21 18:00:00+00:00,1,1928.341071278434,1941.55,4.316061195168389,263,1930.4991018760181,1940.505898123982,rejection,newyork
2023-04-12 14:00:00+00:00,2023-04-12 14:15:00+00:00,1,1997.462674198337,2010.295,4.727544484913501,268,1999.8264464407937,2006.5855535592061,rejection,overlap
2023-04-12 15:15:00+00:00,2023-04-12 15:30:00+00:00,1,1997.5331733431474,2008.7435,4.58654619529249,268,1999.8264464407937,2006.5855535592061,rejection,overlap
2023-04-12 16:00:00+00:00,2023-04-12 16:15:00+00:00,1,1997.6978212602073,2008.1915,4.257250361172611,268,1999.8264464407937,2006.5855535592061,rejection,newyork
2023-04-12 18:00:00+00:00,2023-04-12 18:15:00+00:00,1,2003.5864047744637,2014.6415000000002,3.407317994113673,265,2005.2900637715206,2012.0614362284794,rejection,newyork
2023-04-13 15:00:00+00:00,2023-04-13 15:15:00+00:00,1,2023.9518255905887,2037.3249999999998,3.9678586898123873,274,2025.935754935495,2034.535745064505,rejection,overlap
2023-04-17 08:00:00+00:00,2023-04-17 08:15:00+00:00,1,2004.0639839050127,2012.54,2.4521597330159275,265,2005.2900637715206,2012.0614362284794,rejection,london
2023-04-18 16:45:00+00:00,2023-04-18 17:00:00+00:00,1,1998.3689062744588,2007.2535,2.915080332669699,268,1999.8264464407937,2006.5855535592061,rejection,newyork
